日付,開催場,R,race_id,racekey,発走,番組表示,馬番,馬名,IDM,IDM印,脚質,騎手名,斤量,調教師,所属,基準単勝,基準複勝,source_url,source_status
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,16,ボールドペイト,42,,差,松若風[替],57,千田輝,栗,48.3,10.5,https://jrdb.com/member/n_live_20260830_07263411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,17,カルロット,42,,差,坂井瑠[替],57,武幸四,栗,4.6,1.8,https://jrdb.com/member/n_live_20260830_07263411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,11,202607030411,07263411,17:45,11R 芝1400 ３歳未勝利 17:45,18,エコロディアン,44,注,先,Ｍデム,55,牧浦充,栗,5.5,1.9,https://jrdb.com/member/n_live_20260830_07263411.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,1,ヴォンドゥ,49,▲,差,森田誠,51▲,小栗実,栗,7.7,2.2,https://jrdb.com/member/n_live_20260830_07263412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,2,オンザノアール,38,,先,幸英明,54,佐藤悠,栗,11.5,2.7,https://jrdb.com/member/n_live_20260830_07263412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,3,アーガイルショア,45,注,差,北村友[替],54,安田翔,栗,5.3,1.7,https://jrdb.com/member/n_live_20260830_07263412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,4,サヨノパララックス,39,▽,差,川須栄,56,羽月友,栗,29.3,5.8,https://jrdb.com/member/n_live_20260830_07263412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,5,モノノケ,35,,差,酒井学[替],54,宮地貴,栗,46.2,8.7,https://jrdb.com/member/n_live_20260830_07263412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,6,ダノンステート,35,,差,角田和,56,千田輝,栗,17.6,3.8,https://jrdb.com/member/n_live_20260830_07263412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,7,ミスヘンリー,35,,先,柴田裕[替],52△,羽月友,栗,23.1,4.7,https://jrdb.com/member/n_live_20260830_07263412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,8,レジェンダリーデイ,34,,先,菱田裕,58,森田直,栗,31.7,6.2,https://jrdb.com/member/n_live_20260830_07263412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,9,メラヴィリオーザ,33,,差,川端海[替],53▲,秋山真,栗,50.6,9.5,https://jrdb.com/member/n_live_20260830_07263412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,10,グラスゴー,41,△,先,田山旺,53☆,浜田多,栗,18.5,4,https://jrdb.com/member/n_live_20260830_07263412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,11,ヒルノプーリア,53,◎,逃,秋山稔,54,北出成,栗,3.3,1.4,https://jrdb.com/member/n_live_20260830_07263412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,12,ラヴネヴァーダイズ,49,○,先,松山弘,56,渡辺薫,栗,3.2,1.4,https://jrdb.com/member/n_live_20260830_07263412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,13,タイセイブロウ,39,,差,田口貫[替],58,平田修,栗,17.2,3.7,https://jrdb.com/member/n_live_20260830_07263412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,14,パワポケビー,29,,先,中井裕[替],56,森田直,栗,52.1,9.8,https://jrdb.com/member/n_live_20260830_07263412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,1,202601020401,01262401,10:00,1R ダ1700 ３歳未勝利 10:00,1,タガノシルフィー,48,◎,逃,横山和[替],55,石橋守,栗,3.9,1.7,https://jrdb.com/member/n_live_20260830_01262401.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,1,202601020401,01262401,10:00,1R ダ1700 ３歳未勝利 10:00,2,マーゴットクリュグ,45,▲,先,松本大,55,小林真,栗,11.5,3.2,https://jrdb.com/member/n_live_20260830_01262401.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,1,202601020401,01262401,10:00,1R ダ1700 ３歳未勝利 10:00,3,ゴーゴーエイミー,13,,先,斎藤新,55,東田明,栗,29.3,7,https://jrdb.com/member/n_live_20260830_01262401.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,1,202601020401,01262401,10:00,1R ダ1700 ３歳未勝利 10:00,4,テンレッドサン,39,,差,横山武[替],55,西園翔,栗,8.4,2.7,https://jrdb.com/member/n_live_20260830_01262401.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,1,202601020401,01262401,10:00,1R ダ1700 ３歳未勝利 10:00,5,サンセリテ,30,,差,武　豊[替],55,鹿戸雄,美,11.4,3.2,https://jrdb.com/member/n_live_20260830_01262401.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,1,202601020401,01262401,10:00,1R ダ1700 ３歳未勝利 10:00,6,ビレッジルイーザ,40,,逃,丹内祐[替],55,伊藤圭,美,15.6,4.1,https://jrdb.com/member/n_live_20260830_01262401.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,1,202601020401,01262401,10:00,1R ダ1700 ３歳未勝利 10:00,7,エリカビアリッツ,43,▽,先,鮫島駿[替],55,堀宣行,美,6,2.1,https://jrdb.com/member/n_live_20260830_01262401.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,1,202601020401,01262401,10:00,1R ダ1700 ３歳未勝利 10:00,8,タガノラヴズワン,33,,追,和田陽[替],52▲,平田修,栗,29.9,7.1,https://jrdb.com/member/n_live_20260830_01262401.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,1,202601020401,01262401,10:00,1R ダ1700 ３歳未勝利 10:00,9,セントピュアベース,36,,差,荻野琢[替],55,藤野健,栗,46.7,10.7,https://jrdb.com/member/n_live_20260830_01262401.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,1,202601020401,01262401,10:00,1R ダ1700 ３歳未勝利 10:00,10,モンテパステル,15,,追,古川吉[替],55,四位洋,栗,46.2,10.6,https://jrdb.com/member/n_live_20260830_01262401.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,1,202601020401,01262401,10:00,1R ダ1700 ３歳未勝利 10:00,11,ウォータースパウト,45,注,先,吉田隼,55,小笠倫,美,5.7,2.1,https://jrdb.com/member/n_live_20260830_01262401.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,1,202601020401,01262401,10:00,1R ダ1700 ３歳未勝利 10:00,12,ブライトエンジェル,46,○,先,川又賢,55,角田晃,栗,7,2.4,https://jrdb.com/member/n_live_20260830_01262401.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,1,202601020401,01262401,10:00,1R ダ1700 ３歳未勝利 10:00,13,ジーティービキニ,44,△,先,小林美[替],52▲,松下武,栗,16,4.2,https://jrdb.com/member/n_live_20260830_01262401.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,1,202601020401,01262401,10:00,1R ダ1700 ３歳未勝利 10:00,14,コイバナ,39,,差,浜中俊[替],55,渡辺薫,栗,12.3,3.3,https://jrdb.com/member/n_live_20260830_01262401.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,2,202601020402,01262402,10:30,2R 芝1200 ２歳未勝利 10:30,1,アワードリームス,15,,先,石川倭[替],55,中村直,栗,35.7,7.1,https://jrdb.com/member/n_live_20260830_01262402.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,2,202601020402,01262402,10:30,2R 芝1200 ２歳未勝利 10:30,2,ヴィヴィアンリーチ,29,,差,斎藤新[替],55,東田明,栗,17.6,3.9,https://jrdb.com/member/n_live_20260830_01262402.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,2,202601020402,01262402,10:30,2R 芝1200 ２歳未勝利 10:30,3,ショパンコンクール,30,△,差,丹内祐[替],55,岩戸孝,美,16.1,3.6,https://jrdb.com/member/n_live_20260830_01262402.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,2,202601020402,01262402,10:30,2R 芝1200 ２歳未勝利 10:30,4,トスカ,24,,差,小沢大,55,杉山佳,栗,26.7,5.5,https://jrdb.com/member/n_live_20260830_01262402.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,2,202601020402,01262402,10:30,2R 芝1200 ２歳未勝利 10:30,5,ミハテヌユメ,23,,先,小林美[替],52▲,前川恭,栗,27.1,5.6,https://jrdb.com/member/n_live_20260830_01262402.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,2,202601020402,01262402,10:30,2R 芝1200 ２歳未勝利 10:30,6,キャンドル,16,,先,横山琉[替],55,清水久,栗,21.7,4.6,https://jrdb.com/member/n_live_20260830_01262402.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,2,202601020402,01262402,10:30,2R 芝1200 ２歳未勝利 10:30,7,ゲームチェンジャー,18,,差,原田和,55,蛯名利,美,51.1,9.9,https://jrdb.com/member/n_live_20260830_01262402.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,2,202601020402,01262402,10:30,2R 芝1200 ２歳未勝利 10:30,8,アルテクィーン,40,○,差,鮫島駿,55,杉山晴,栗,4.5,1.6,https://jrdb.com/member/n_live_20260830_01262402.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,2,202601020402,01262402,10:30,2R 芝1200 ２歳未勝利 10:30,9,パーフェクトゲーム,31,注,先,横山和,55,千葉直,美,7.7,2.2,https://jrdb.com/member/n_live_20260830_01262402.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,2,202601020402,01262402,10:30,2R 芝1200 ２歳未勝利 10:30,10,アスコットペスカ,15,,差,和田陽,52▲,藤野健,栗,50.1,9.7,https://jrdb.com/member/n_live_20260830_01262402.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,2,202601020402,01262402,10:30,2R 芝1200 ２歳未勝利 10:30,11,インサイドストーム,21,,先,古川吉[替],55,緒方努,栗,44.5,8.7,https://jrdb.com/member/n_live_20260830_01262402.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,2,202601020402,01262402,10:30,2R 芝1200 ２歳未勝利 10:30,12,ソニックアイル,42,◎,差,横山武,55,平岩大,美,2.8,1.4,https://jrdb.com/member/n_live_20260830_01262402.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,2,202601020402,01262402,10:30,2R 芝1200 ２歳未勝利 10:30,13,ギャルズマインド,29,▽,先,浜中俊,55,武幸四,栗,7.8,2.3,https://jrdb.com/member/n_live_20260830_01262402.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,2,202601020402,01262402,10:30,2R 芝1200 ２歳未勝利 10:30,14,トーセンルルド,35,▲,逃,武　豊[替],55,杉浦宏,美,5.2,1.7,https://jrdb.com/member/n_live_20260830_01262402.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,3,202601020403,01262403,11:00,3R ダ1700 ３歳未勝利 11:00,1,ペガサスウィンド,40,○,先,鮫島駿[替],55,宮地貴,栗,4.1,1.6,https://jrdb.com/member/n_live_20260830_01262403.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,3,202601020403,01262403,11:00,3R ダ1700 ３歳未勝利 11:00,2,サクセスブルー,34,,逃,丹内祐[替],57,秋本大,美,7.1,2.2,https://jrdb.com/member/n_live_20260830_01262403.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,3,202601020403,01262403,11:00,3R ダ1700 ３歳未勝利 11:00,3,ラスターヴァース,30,,先,長浜鴻[替],54☆,牧光二,美,29.6,6.4,https://jrdb.com/member/n_live_20260830_01262403.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,3,202601020403,01262403,11:00,3R ダ1700 ３歳未勝利 11:00,4,ポップアップ,44,◎,差,河原田[替],53★,寺島良,栗,3.6,1.5,https://jrdb.com/member/n_live_20260830_01262403.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,3,202601020403,01262403,11:00,3R ダ1700 ３歳未勝利 11:00,5,デルマテイネ,30,,追,的場勇[替],57,的場均,美,45.9,9.6,https://jrdb.com/member/n_live_20260830_01262403.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,3,202601020403,01262403,11:00,3R ダ1700 ３歳未勝利 11:00,6,ヨドノサファイア,34,,差,石川倭[替],55,稲垣幸,美,31,6.7,https://jrdb.com/member/n_live_20260830_01262403.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,3,202601020403,01262403,11:00,3R ダ1700 ３歳未勝利 11:00,7,チャーチルデュース,35,注,先,武　豊,57,松永幹,栗,7.3,2.3,https://jrdb.com/member/n_live_20260830_01262403.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,3,202601020403,01262403,11:00,3R ダ1700 ３歳未勝利 11:00,8,サンエンジェルス,38,▲,追,浜中俊,55,谷　潔,栗,15.7,3.8,https://jrdb.com/member/n_live_20260830_01262403.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,3,202601020403,01262403,11:00,3R ダ1700 ３歳未勝利 11:00,9,モンテール,29,,差,斎藤新[替],57,栗田徹,美,11.7,3,https://jrdb.com/member/n_live_20260830_01262403.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,3,202601020403,01262403,11:00,3R ダ1700 ３歳未勝利 11:00,10,ミアエッテ,20,,差,横山琉[替],57,田中剛,美,37.5,8,https://jrdb.com/member/n_live_20260830_01262403.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,3,202601020403,01262403,11:00,3R ダ1700 ３歳未勝利 11:00,11,ダンツアラーム,27,,追,黛弘人[替],55,本田優,栗,47.1,9.8,https://jrdb.com/member/n_live_20260830_01262403.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,3,202601020403,01262403,11:00,3R ダ1700 ３歳未勝利 11:00,12,クリコイーコ,30,,差,吉田隼,55,荒川義,栗,28.8,6.3,https://jrdb.com/member/n_live_20260830_01262403.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,3,202601020403,01262403,11:00,3R ダ1700 ３歳未勝利 11:00,13,ジャストグレース,35,▽,追,古川吉,57,大根田,栗,17.3,4.1,https://jrdb.com/member/n_live_20260830_01262403.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,3,202601020403,01262403,11:00,3R ダ1700 ３歳未勝利 11:00,14,ホウオウファラオ,35,△,差,横山武[替],57,奥村武,美,5.5,1.9,https://jrdb.com/member/n_live_20260830_01262403.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,1,ダイシンパルス,34,,差,横山琉[替],57,小笠倫,美,51.2,11.2,https://jrdb.com/member/n_live_20260830_01262404.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,2,ジリアート,38,,逃,吉田隼[替],55,矢作芳,栗,18.1,4.4,https://jrdb.com/member/n_live_20260830_01262404.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,3,コスモヘリアンサス,35,,追,丹内祐[替],57,伊藤大,美,27.7,6.3,https://jrdb.com/member/n_live_20260830_01262404.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,4,デルマフジ,42,▲,先,浜中俊,57,武幸四,栗,4.5,1.7,https://jrdb.com/member/n_live_20260830_01262404.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,5,イデアジュアンイハ,35,,先,遠藤汰[替],52▲,小野次,美,103,21.2,https://jrdb.com/member/n_live_20260830_01262404.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,6,ギオンバヤシ,43,◎,追,武　豊,57,鈴木孝,栗,4.2,1.7,https://jrdb.com/member/n_live_20260830_01262404.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,7,ワダツミ,37,,差,小林美,52▲,笹田和,栗,23.5,5.5,https://jrdb.com/member/n_live_20260830_01262404.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,8,ネクストドア,35,,差,古川吉[替],57,高橋文,美,30.6,6.9,https://jrdb.com/member/n_live_20260830_01262404.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,9,コスモクラシック,42,○,逃,横山武[替],57,嘉藤貴,美,4.2,1.7,https://jrdb.com/member/n_live_20260830_01262404.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,10,メイショウライガ,41,注,差,和田陽,54▲,藤原英,栗,7.8,2.5,https://jrdb.com/member/n_live_20260830_01262404.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,11,アート,38,,追,鮫島駿[替],57,杉山晴,栗,21.9,5.2,https://jrdb.com/member/n_live_20260830_01262404.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,12,カリドーラ,39,▽,差,小沢大,55,中舘英,美,24,5.6,https://jrdb.com/member/n_live_20260830_01262404.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,13,ロックフラワー,30,,追,石川倭,55,西田雄,美,35,7.9,https://jrdb.com/member/n_live_20260830_01262404.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,14,インテンスゲイズ,40,△,差,斎藤新,55,矢嶋大,美,18.1,4.4,https://jrdb.com/member/n_live_20260830_01262404.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,15,エイシンリーガル,39,,逃,松本大,57,高橋康,栗,35.2,7.9,https://jrdb.com/member/n_live_20260830_01262404.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,16,メイショウローゼ,39,,追,藤懸貴[替],55,本田優,栗,7.4,2.4,https://jrdb.com/member/n_live_20260830_01262404.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,5,202601020405,01262405,12:20,5R 芝1800 ２歳新馬 12:20,1,コスモノーチラス,20,△,,丹内祐,55,伊藤大,美,13,2.4,https://jrdb.com/member/n_live_20260830_01262405.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,5,202601020405,01262405,12:20,5R 芝1800 ２歳新馬 12:20,2,アイアムイガイニモ,20,,,古川吉,55,奥平雅,美,13.9,2.5,https://jrdb.com/member/n_live_20260830_01262405.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,5,202601020405,01262405,12:20,5R 芝1800 ２歳新馬 12:20,3,ヴァンクライ,51,◎,,武　豊,55,須貝尚,栗,2.1,1.2,https://jrdb.com/member/n_live_20260830_01262405.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,5,202601020405,01262405,12:20,5R 芝1800 ２歳新馬 12:20,4,コーズウルルン,20,▽,,石川倭,55,伊藤圭,美,13.8,2.5,https://jrdb.com/member/n_live_20260830_01262405.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,5,202601020405,01262405,12:20,5R 芝1800 ２歳新馬 12:20,5,トーセンイルン,44,○,,長浜鴻,54☆,小笠倫,美,6.9,1.7,https://jrdb.com/member/n_live_20260830_01262405.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,5,202601020405,01262405,12:20,5R 芝1800 ２歳新馬 12:20,6,イルリサット,42,▲,,横山武,55,菊沢隆,美,3,1.3,https://jrdb.com/member/n_live_20260830_01262405.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,5,202601020405,01262405,12:20,5R 芝1800 ２歳新馬 12:20,7,ゴルタン,20,,,吉田隼,55,千葉直,美,18.1,3.1,https://jrdb.com/member/n_live_20260830_01262405.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,5,202601020405,01262405,12:20,5R 芝1800 ２歳新馬 12:20,8,トワイライトローズ,31,注,,浜中俊,55,秋山真,栗,7.3,1.8,https://jrdb.com/member/n_live_20260830_01262405.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,6,202601020406,01262406,12:50,6R ダ1700 ３歳上１勝クラス 12:50,1,クロミ,20,,追,藤懸貴[替],53,小崎憲,栗,46.9,7.8,https://jrdb.com/member/n_live_20260830_01262406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,6,202601020406,01262406,12:50,6R ダ1700 ３歳上１勝クラス 12:50,2,ルージュリヴィエラ,41,,差,佐藤翔[替],50▲,嘉藤貴,美,13.2,2.7,https://jrdb.com/member/n_live_20260830_01262406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,6,202601020406,01262406,12:50,6R ダ1700 ３歳上１勝クラス 12:50,3,ライラックデューン,40,,追,古川吉[替],56,緒方努,栗,22.1,4,https://jrdb.com/member/n_live_20260830_01262406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,6,202601020406,01262406,12:50,6R ダ1700 ３歳上１勝クラス 12:50,4,サイモンイロハニー,35,,追,河原田[替],52★,谷　潔,栗,30.7,5.4,https://jrdb.com/member/n_live_20260830_01262406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,6,202601020406,01262406,12:50,6R ダ1700 ３歳上１勝クラス 12:50,5,サマースプラッシュ,31,,差,和田陽[替],50▲,石栗龍,美,46.9,7.8,https://jrdb.com/member/n_live_20260830_01262406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,6,202601020406,01262406,12:50,6R ダ1700 ３歳上１勝クラス 12:50,6,デルマサクラサク,47,○,追,横山和[替],56,牧田和,栗,6.1,1.7,https://jrdb.com/member/n_live_20260830_01262406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,6,202601020406,01262406,12:50,6R ダ1700 ３歳上１勝クラス 12:50,7,タイセイルビー,44,△,追,小林美[替],50▲,千葉直,美,12.3,2.6,https://jrdb.com/member/n_live_20260830_01262406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,6,202601020406,01262406,12:50,6R ダ1700 ３歳上１勝クラス 12:50,8,ヤマヤロード,26,,差,古川奈[替],51◇,小崎憲,栗,33.5,5.8,https://jrdb.com/member/n_live_20260830_01262406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,6,202601020406,01262406,12:50,6R ダ1700 ３歳上１勝クラス 12:50,9,ウィンターガーデン,47,注,差,小沢大,56,井上智,栗,11.9,2.5,https://jrdb.com/member/n_live_20260830_01262406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,6,202601020406,01262406,12:50,6R ダ1700 ３歳上１勝クラス 12:50,10,ヴェールミューズ,42,▽,先,鮫島駿[替],53,浜田多,栗,12.2,2.6,https://jrdb.com/member/n_live_20260830_01262406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,6,202601020406,01262406,12:50,6R ダ1700 ３歳上１勝クラス 12:50,11,スリーケイ,47,▲,先,斎藤新,53,高橋一,栗,4,1.4,https://jrdb.com/member/n_live_20260830_01262406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,6,202601020406,01262406,12:50,6R ダ1700 ３歳上１勝クラス 12:50,12,ルージュボニート,54,◎,逃,横山武,53,高柳瑞,美,2.2,1.2,https://jrdb.com/member/n_live_20260830_01262406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,7,202601020407,01262407,13:20,7R ダ1000 ３歳上１勝クラス 13:20,1,ブライアーヒル,37,△,追,大久保[替],53▲,中尾秀,栗,32.4,6.1,https://jrdb.com/member/n_live_20260830_01262407.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,7,202601020407,01262407,13:20,7R ダ1000 ３歳上１勝クラス 13:20,2,カップッチョ,31,,追,黛弘人[替],58,佐藤吉,美,32.7,6.2,https://jrdb.com/member/n_live_20260830_01262407.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,7,202601020407,01262407,13:20,7R ダ1000 ３歳上１勝クラス 13:20,3,ヨドノゴールド,44,○,先,石川倭[替],58,橋田宜,栗,3.5,1.4,https://jrdb.com/member/n_live_20260830_01262407.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,7,202601020407,01262407,13:20,7R ダ1000 ３歳上１勝クラス 13:20,4,アスコットアイ,34,,差,古川吉[替],56,緒方努,栗,22.1,4.4,https://jrdb.com/member/n_live_20260830_01262407.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
