日付,開催場,R,race_id,racekey,発走,番組表示,馬番,馬名,枠,印,性齢,斤量,騎手,最高指数,5走平均,距離指数,コース指数,3走,2走,前走,単勝オッズ,人気,source_url,source_status
2026-08-30,札幌,1,202601020401,01262401,10:00,1R ダ1700 ３歳未勝利 10:00,13,ジーティービキニ,8,--,牝3,52,▲小林美駒,96,72,96,69,69,96,69,8.8,5,https://race.netkeiba.com/race/speed.html?race_id=202601020401,PASS
2026-08-30,札幌,1,202601020401,01262401,10:00,1R ダ1700 ３歳未勝利 10:00,14,コイバナ,8,--,牝3,55,浜中俊,89,70,89,84,65,89,84,44,10,https://race.netkeiba.com/race/speed.html?race_id=202601020401,PASS
2026-08-30,札幌,2,202601020402,01262402,10:30,2R 芝1200 ２歳未勝利 10:30,1,アワードリームス,1,--,牝2,55,石川倭,39,39*,未,39,-,-,39,117.1,10,https://race.netkeiba.com/race/speed.html?race_id=202601020402,PASS
2026-08-30,札幌,2,202601020402,01262402,10:30,2R 芝1200 ２歳未勝利 10:30,2,ヴィヴィアンリーチ,2,--,牝2,55,斎藤新,69,67*,69,65,-,69,65,31.8,5,https://race.netkeiba.com/race/speed.html?race_id=202601020402,PASS
2026-08-30,札幌,2,202601020402,01262402,10:30,2R 芝1200 ２歳未勝利 10:30,3,ショパンコンクール,3,--,牡2,55,丹内祐次,68,58*,68,55,68,50,55,71.1,8,https://race.netkeiba.com/race/speed.html?race_id=202601020402,PASS
2026-08-30,札幌,2,202601020402,01262402,10:30,2R 芝1200 ２歳未勝利 10:30,4,トスカ,3,--,牝2,55,小沢大仁,53,53*,53,53,-,-,53,42.3,7,https://race.netkeiba.com/race/speed.html?race_id=202601020402,PASS
2026-08-30,札幌,2,202601020402,01262402,10:30,2R 芝1200 ２歳未勝利 10:30,5,ミハテヌユメ,4,--,牝2,52,▲小林美駒,50,50*,50,未,-,-,50,37.2,6,https://race.netkeiba.com/race/speed.html?race_id=202601020402,PASS
2026-08-30,札幌,2,202601020402,01262402,10:30,2R 芝1200 ２歳未勝利 10:30,6,キャンドル,4,--,牝2,55,横山琉人,44,44*,44,44,-,-,44,159.2,11,https://race.netkeiba.com/race/speed.html?race_id=202601020402,PASS
2026-08-30,札幌,2,202601020402,01262402,10:30,2R 芝1200 ２歳未勝利 10:30,7,ゲームチェンジャー,5,--,牡2,55,原田和真,47,47*,47,47,-,-,47,234.2,13,https://race.netkeiba.com/race/speed.html?race_id=202601020402,PASS
2026-08-30,札幌,2,202601020402,01262402,10:30,2R 芝1200 ２歳未勝利 10:30,8,アルテクィーン,5,--,牝2,55,鮫島克駿,86,74*,86,未,71,86,64,15.2,4,https://race.netkeiba.com/race/speed.html?race_id=202601020402,PASS
2026-08-30,札幌,2,202601020402,01262402,10:30,2R 芝1200 ２歳未勝利 10:30,9,パーフェクトゲーム,6,--,牝2,55,横山和生,62,62*,62,62,-,-,62,97.1,9,https://race.netkeiba.com/race/speed.html?race_id=202601020402,PASS
2026-08-30,札幌,2,202601020402,01262402,10:30,2R 芝1200 ２歳未勝利 10:30,10,アスコットペスカ,6,--,牝2,52,▲和田陽希,49,49*,未,49,-,-,49,159.2,12,https://race.netkeiba.com/race/speed.html?race_id=202601020402,PASS
2026-08-30,札幌,2,202601020402,01262402,10:30,2R 芝1200 ２歳未勝利 10:30,11,インサイドストーム,7,--,牝2,55,古川吉洋,57,57*,未,57,-,-,57,331.8,14,https://race.netkeiba.com/race/speed.html?race_id=202601020402,PASS
2026-08-30,札幌,2,202601020402,01262402,10:30,2R 芝1200 ２歳未勝利 10:30,12,ソニックアイル,7,--,牝2,55,横山武史,81,81*,81,未,-,-,81,1.1,1,https://race.netkeiba.com/race/speed.html?race_id=202601020402,PASS
2026-08-30,札幌,2,202601020402,01262402,10:30,2R 芝1200 ２歳未勝利 10:30,13,ギャルズマインド,8,--,牝2,55,浜中俊,67,67*,未,67,-,-,67,12.5,3,https://race.netkeiba.com/race/speed.html?race_id=202601020402,PASS
2026-08-30,札幌,2,202601020402,01262402,10:30,2R 芝1200 ２歳未勝利 10:30,14,トーセンルルド,8,--,牝2,55,武豊,80,71*,80,69,63,80,69,9.4,2,https://race.netkeiba.com/race/speed.html?race_id=202601020402,PASS
2026-08-30,札幌,3,202601020403,01262403,11:00,3R ダ1700 ３歳未勝利 11:00,1,ペガサスウィンド,1,--,牝3,55,鮫島克駿,84,66,84,75,47,63,75,9.7,4,https://race.netkeiba.com/race/speed.html?race_id=202601020403,PASS
2026-08-30,札幌,3,202601020403,01262403,11:00,3R ダ1700 ３歳未勝利 11:00,2,サクセスブルー,2,--,牡3,57,丹内祐次,79,73*,79,68,79,76,68,18.9,8,https://race.netkeiba.com/race/speed.html?race_id=202601020403,PASS
2026-08-30,札幌,3,202601020403,01262403,11:00,3R ダ1700 ３歳未勝利 11:00,3,ラスターヴァース,3,--,牝3,54,☆長浜鴻緒,45,-,未,未,70,79,62,10.3,5,https://race.netkeiba.com/race/speed.html?race_id=202601020403,PASS
2026-08-30,札幌,3,202601020403,01262403,11:00,3R ダ1700 ３歳未勝利 11:00,4,ポップアップ,3,--,セ3,53,★河原田菜々,86,76,未,86,70,76,86,3.4,1,https://race.netkeiba.com/race/speed.html?race_id=202601020403,PASS
2026-08-30,札幌,3,202601020403,01262403,11:00,3R ダ1700 ３歳未勝利 11:00,5,デルマテイネ,4,--,牡3,57,的場勇人,-,-,未,未,65,71,65,36.6,11,https://race.netkeiba.com/race/speed.html?race_id=202601020403,PASS
2026-08-30,札幌,3,202601020403,01262403,11:00,3R ダ1700 ３歳未勝利 11:00,6,ヨドノサファイア,4,--,牝3,55,石川倭,73,73*,73,73,77,49,73,30.1,9,https://race.netkeiba.com/race/speed.html?race_id=202601020403,PASS
2026-08-30,札幌,3,202601020403,01262403,11:00,3R ダ1700 ３歳未勝利 11:00,7,チャーチルデュース,5,--,牡3,57,武豊,75,64,75,未,61,75,56,4.2,2,https://race.netkeiba.com/race/speed.html?race_id=202601020403,PASS
2026-08-30,札幌,3,202601020403,01262403,11:00,3R ダ1700 ３歳未勝利 11:00,8,サンエンジェルス,5,--,牝3,55,浜中俊,86,77*,86,68,86,81,68,37.9,12,https://race.netkeiba.com/race/speed.html?race_id=202601020403,PASS
2026-08-30,札幌,3,202601020403,01262403,11:00,3R ダ1700 ３歳未勝利 11:00,9,モンテール,6,--,セ3,57,斎藤新,-,-,未,未,65,62,64,6.4,3,https://race.netkeiba.com/race/speed.html?race_id=202601020403,PASS
2026-08-30,札幌,3,202601020403,01262403,11:00,3R ダ1700 ３歳未勝利 11:00,10,ミアエッテ,6,--,牡3,57,横山琉人,22,22*,未,未,22,57,64,44.5,13,https://race.netkeiba.com/race/speed.html?race_id=202601020403,PASS
2026-08-30,札幌,3,202601020403,01262403,11:00,3R ダ1700 ３歳未勝利 11:00,11,ダンツアラーム,7,--,牝3,55,黛弘人,74,68*,74,61,67,61,74,34.1,10,https://race.netkeiba.com/race/speed.html?race_id=202601020403,PASS
2026-08-30,札幌,3,202601020403,01262403,11:00,3R ダ1700 ３歳未勝利 11:00,12,クリコイーコ,7,--,牝3,55,吉田隼人,69,63*,未,63,67,63,72,64.1,14,https://race.netkeiba.com/race/speed.html?race_id=202601020403,PASS
2026-08-30,札幌,3,202601020403,01262403,11:00,3R ダ1700 ３歳未勝利 11:00,13,ジャストグレース,8,--,牡3,57,古川吉洋,69,66,69,69,61,66,69,12.5,7,https://race.netkeiba.com/race/speed.html?race_id=202601020403,PASS
2026-08-30,札幌,3,202601020403,01262403,11:00,3R ダ1700 ３歳未勝利 11:00,14,ホウオウファラオ,8,--,牡3,57,横山武史,89,76,89,71,84,65,71,12.3,6,https://race.netkeiba.com/race/speed.html?race_id=202601020403,PASS
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,1,ダイシンパルス,1,--,牡3,57,横山琉人,67,56*,未,未,58,43,67,81.4,15,https://race.netkeiba.com/race/speed.html?race_id=202601020404,PASS
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,2,ジリアート,1,--,牝3,55,吉田隼人,86,73,未,未,84,86,63,8.3,4,https://race.netkeiba.com/race/speed.html?race_id=202601020404,PASS
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,3,コスモヘリアンサス,2,--,牡3,57,丹内祐次,74,72*,70,未,-,70,74,34.9,12,https://race.netkeiba.com/race/speed.html?race_id=202601020404,PASS
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,4,デルマフジ,2,--,牡3,57,浜中俊,86,79,86,77,80,84,77,6.6,2,https://race.netkeiba.com/race/speed.html?race_id=202601020404,PASS
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,5,イデアジュアンイハ,3,--,牝3,52,▲遠藤汰月,63,-,未,未,61,52,45,162.9,16,https://race.netkeiba.com/race/speed.html?race_id=202601020404,PASS
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,6,ギオンバヤシ,3,--,牡3,57,武豊,93,79,93,87,67,73,87,4.4,1,https://race.netkeiba.com/race/speed.html?race_id=202601020404,PASS
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,7,ワダツミ,4,--,牝3,52,▲小林美駒,85,77,85,85,76,63,85,9.9,5,https://race.netkeiba.com/race/speed.html?race_id=202601020404,PASS
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,8,ネクストドア,4,--,牡3,57,古川吉洋,76,76*,未,未,76,75,57,13.3,9,https://race.netkeiba.com/race/speed.html?race_id=202601020404,PASS
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,9,コスモクラシック,5,--,牡3,57,横山武史,88,75,未,88,77,83,88,16.5,10,https://race.netkeiba.com/race/speed.html?race_id=202601020404,PASS
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,10,メイショウライガ,5,--,牡3,54,▲和田陽希,85,80*,85,85,70,55,85,12.3,8,https://race.netkeiba.com/race/speed.html?race_id=202601020404,PASS
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,11,アート,6,--,牡3,57,鮫島克駿,84,78,83,79,74,83,79,44.4,13,https://race.netkeiba.com/race/speed.html?race_id=202601020404,PASS
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,12,カリドーラ,6,--,牝3,55,小沢大仁,80,78*,80,80,23,79,80,28.7,11,https://race.netkeiba.com/race/speed.html?race_id=202601020404,PASS
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,13,ロックフラワー,7,--,牝3,55,石川倭,71,71*,未,71,-,-,71,11.1,6,https://race.netkeiba.com/race/speed.html?race_id=202601020404,PASS
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,14,インテンスゲイズ,7,--,牝3,55,斎藤新,81,74,81,81,68,70,81,11.9,7,https://race.netkeiba.com/race/speed.html?race_id=202601020404,PASS
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,15,エイシンリーガル,8,--,牡3,57,松本大輝,87,80,74,74,79,76,74,48.8,14,https://race.netkeiba.com/race/speed.html?race_id=202601020404,PASS
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,16,メイショウローゼ,8,--,牝3,55,藤懸貴志,91,83,87,87,75,87,76,7.1,3,https://race.netkeiba.com/race/speed.html?race_id=202601020404,PASS
2026-08-30,札幌,5,202601020405,01262405,12:20,5R 芝1800 ２歳新馬 12:20,1,コスモノーチラス,,,,55,丹内祐,,,,,,,,,,https://race.netkeiba.com/race/speed.html?race_id=202601020405,HOLD_SOURCE_NOT_PUBLISHED
2026-08-30,札幌,5,202601020405,01262405,12:20,5R 芝1800 ２歳新馬 12:20,2,アイアムイガイニモ,,,,55,古川吉,,,,,,,,,,https://race.netkeiba.com/race/speed.html?race_id=202601020405,HOLD_SOURCE_NOT_PUBLISHED
2026-08-30,札幌,5,202601020405,01262405,12:20,5R 芝1800 ２歳新馬 12:20,3,ヴァンクライ,,,,55,武　豊,,,,,,,,,,https://race.netkeiba.com/race/speed.html?race_id=202601020405,HOLD_SOURCE_NOT_PUBLISHED
2026-08-30,札幌,5,202601020405,01262405,12:20,5R 芝1800 ２歳新馬 12:20,4,コーズウルルン,,,,55,石川倭,,,,,,,,,,https://race.netkeiba.com/race/speed.html?race_id=202601020405,HOLD_SOURCE_NOT_PUBLISHED
2026-08-30,札幌,5,202601020405,01262405,12:20,5R 芝1800 ２歳新馬 12:20,5,トーセンイルン,,,,54☆,長浜鴻,,,,,,,,,,https://race.netkeiba.com/race/speed.html?race_id=202601020405,HOLD_SOURCE_NOT_PUBLISHED
2026-08-30,札幌,5,202601020405,01262405,12:20,5R 芝1800 ２歳新馬 12:20,6,イルリサット,,,,55,横山武,,,,,,,,,,https://race.netkeiba.com/race/speed.html?race_id=202601020405,HOLD_SOURCE_NOT_PUBLISHED
2026-08-30,札幌,5,202601020405,01262405,12:20,5R 芝1800 ２歳新馬 12:20,7,ゴルタン,,,,55,吉田隼,,,,,,,,,,https://race.netkeiba.com/race/speed.html?race_id=202601020405,HOLD_SOURCE_NOT_PUBLISHED
2026-08-30,札幌,5,202601020405,01262405,12:20,5R 芝1800 ２歳新馬 12:20,8,トワイライトローズ,,,,55,浜中俊,,,,,,,,,,https://race.netkeiba.com/race/speed.html?race_id=202601020405,HOLD_SOURCE_NOT_PUBLISHED
2026-08-30,札幌,6,202601020406,01262406,12:50,6R ダ1700 ３歳上１勝クラス 12:50,1,クロミ,1,--,牝3,53,藤懸貴志,-,-,未,未,-,63,69,84.8,9,https://race.netkeiba.com/race/speed.html?race_id=202601020406,PASS
2026-08-30,札幌,6,202601020406,01262406,12:50,6R ダ1700 ３歳上１勝クラス 12:50,2,ルージュリヴィエラ,2,--,牝3,50,▲佐藤翔馬,86,70,86,66,75,86,66,13.3,4,https://race.netkeiba.com/race/speed.html?race_id=202601020406,PASS
2026-08-30,札幌,6,202601020406,01262406,12:50,6R ダ1700 ３歳上１勝クラス 12:50,3,ライラックデューン,3,--,牝4,56,古川吉洋,86,76,86,83,73,70,86,84.8,10,https://race.netkeiba.com/race/speed.html?race_id=202601020406,PASS
2026-08-30,札幌,6,202601020406,01262406,12:50,6R ダ1700 ３歳上１勝クラス 12:50,4,サイモンイロハニー,4,--,牝4,52,★河原田菜々,-,-,未,未,87,91,76,26.2,7,https://race.netkeiba.com/race/speed.html?race_id=202601020406,PASS
2026-08-30,札幌,6,202601020406,01262406,12:50,6R ダ1700 ３歳上１勝クラス 12:50,5,サマースプラッシュ,5,--,牝3,50,▲和田陽希,87,69,87,65,64,61,65,169.7,12,https://race.netkeiba.com/race/speed.html?race_id=202601020406,PASS
2026-08-30,札幌,6,202601020406,01262406,12:50,6R ダ1700 ３歳上１勝クラス 12:50,6,デルマサクラサク,5,--,牝4,56,横山和生,92,80,87,72,69,84,69,20,5,https://race.netkeiba.com/race/speed.html?race_id=202601020406,PASS
2026-08-30,札幌,6,202601020406,01262406,12:50,6R ダ1700 ３歳上１勝クラス 12:50,7,タイセイルビー,6,--,牝3,50,▲小林美駒,82,70*,82,82,78,82,66,12,3,https://race.netkeiba.com/race/speed.html?race_id=202601020406,PASS
2026-08-30,札幌,6,202601020406,01262406,12:50,6R ダ1700 ３歳上１勝クラス 12:50,8,ヤマヤロード,6,--,牝3,51,◇古川奈穂,50,44*,未,未,67,50,56,93.3,11,https://race.netkeiba.com/race/speed.html?race_id=202601020406,PASS
2026-08-30,札幌,6,202601020406,01262406,12:50,6R ダ1700 ３歳上１勝クラス 12:50,9,ウィンターガーデン,7,--,牝5,56,小沢大仁,86,77,89,未,86,76,83,33.9,8,https://race.netkeiba.com/race/speed.html?race_id=202601020406,PASS
2026-08-30,札幌,6,202601020406,01262406,12:50,6R ダ1700 ３歳上１勝クラス 12:50,10,ヴェールミューズ,7,--,牝3,53,鮫島克駿,86,69,86,86,56,86,68,1.3,1,https://race.netkeiba.com/race/speed.html?race_id=202601020406,PASS
2026-08-30,札幌,6,202601020406,01262406,12:50,6R ダ1700 ３歳上１勝クラス 12:50,11,スリーケイ,8,--,牝3,53,斎藤新,85,72,85,85,76,85,71,20.5,6,https://race.netkeiba.com/race/speed.html?race_id=202601020406,PASS
2026-08-30,札幌,6,202601020406,01262406,12:50,6R ダ1700 ３歳上１勝クラス 12:50,12,ルージュボニート,8,--,牝3,53,横山武史,85,76*,85,85,68,85,85,6.5,2,https://race.netkeiba.com/race/speed.html?race_id=202601020406,PASS
2026-08-30,札幌,7,202601020407,01262407,13:20,7R ダ1000 ３歳上１勝クラス 13:20,1,ブライアーヒル,1,--,牝4,53,▲大久保友雅,-,-,未,20,79,78,73,155.8,12,https://race.netkeiba.com/race/speed.html?race_id=202601020407,PASS
2026-08-30,札幌,7,202601020407,01262407,13:20,7R ダ1000 ３歳上１勝クラス 13:20,2,カップッチョ,2,--,牡9,58,黛弘人,78,56,85,85,58,49,60,18.9,4,https://race.netkeiba.com/race/speed.html?race_id=202601020407,PASS
2026-08-30,札幌,7,202601020407,01262407,13:20,7R ダ1000 ３歳上１勝クラス 13:20,3,ヨドノゴールド,3,--,牡8,58,石川倭,77,73,87,86,71,72,77,6.1,2,https://race.netkeiba.com/race/speed.html?race_id=202601020407,PASS
2026-08-30,札幌,7,202601020407,01262407,13:20,7R ダ1000 ３歳上１勝クラス 13:20,4,アスコットアイ,4,--,牝4,56,古川吉洋,83,72,87,65,68,83,65,40,10,https://race.netkeiba.com/race/speed.html?race_id=202601020407,PASS
2026-08-30,札幌,7,202601020407,01262407,13:20,7R ダ1000 ３歳上１勝クラス 13:20,5,ラスベガスサイン,5,--,牝3,54,横山琉人,-,-,未,未,86,56,72,16.3,3,https://race.netkeiba.com/race/speed.html?race_id=202601020407,PASS
2026-08-30,札幌,7,202601020407,01262407,13:20,7R ダ1000 ３歳上１勝クラス 13:20,6,セイウンバジリスク,5,--,牡3,53,▲和田陽希,79,69,79,79,53,74,79,20.9,6,https://race.netkeiba.com/race/speed.html?race_id=202601020407,PASS
2026-08-30,札幌,7,202601020407,01262407,13:20,7R ダ1000 ３歳上１勝クラス 13:20,7,ステラノヴァ,6,--,牡4,57,☆長浜鴻緒,82,53,84,84,68,67,45,73.8,11,https://race.netkeiba.com/race/speed.html?race_id=202601020407,PASS
2026-08-30,札幌,7,202601020407,01262407,13:20,7R ダ1000 ３歳上１勝クラス 13:20,8,ワイドデコラシオン,6,--,牡4,58,横山武史,84,78,84,55,84,84,55,1.4,1,https://race.netkeiba.com/race/speed.html?race_id=202601020407,PASS
2026-08-30,札幌,7,202601020407,01262407,13:20,7R ダ1000 ３歳上１勝クラス 13:20,9,セイルロケット,7,--,牡4,58,大野拓弥,82,55*,82,82,54,67,-,20.9,7,https://race.netkeiba.com/race/speed.html?race_id=202601020407,PASS
2026-08-30,札幌,7,202601020407,01262407,13:20,7R ダ1000 ３歳上１勝クラス 13:20,10,スパークルジョイ,7,--,牝5,56,小沢大仁,86,69,86,86,81,69,45,22.6,8,https://race.netkeiba.com/race/speed.html?race_id=202601020407,PASS
2026-08-30,札幌,7,202601020407,01262407,13:20,7R ダ1000 ３歳上１勝クラス 13:20,11,プルミエールパス,8,--,牝5,56,川又賢治,100,77,100,未,64,100,65,26.9,9,https://race.netkeiba.com/race/speed.html?race_id=202601020407,PASS
2026-08-30,札幌,7,202601020407,01262407,13:20,7R ダ1000 ３歳上１勝クラス 13:20,12,メイショウハッブル,8,--,牡5,56,◇古川奈穂,79,76,79,77,79,74,77,19.2,5,https://race.netkeiba.com/race/speed.html?race_id=202601020407,PASS
2026-08-30,札幌,8,202601020408,01262408,13:50,8R 芝1500 ３歳上１勝クラス(無料開放レース) 13:50,1,ハネマン,1,--,牝3,53,原田和真,74,61*,未,56,70,57,48,104.8,14,https://race.netkeiba.com/race/speed.html?race_id=202601020408,PASS
2026-08-30,札幌,8,202601020408,01262408,13:50,8R 芝1500 ３歳上１勝クラス(無料開放レース) 13:50,2,メメボス,2,--,牝3,53,古川吉洋,80,78*,未,未,76,80,48,22.4,8,https://race.netkeiba.com/race/speed.html?race_id=202601020408,PASS
2026-08-30,札幌,8,202601020408,01262408,13:50,8R 芝1500 ３歳上１勝クラス(無料開放レース) 13:50,3,トリスティ,3,--,牝3,50,▲佐藤翔馬,81,73*,66,66,81,64,48,57.1,13,https://race.netkeiba.com/race/speed.html?race_id=202601020408,PASS
2026-08-30,札幌,8,202601020408,01262408,13:50,8R 芝1500 ３歳上１勝クラス(無料開放レース) 13:50,4,クラウンアールシー,3,--,牡4,58,石川倭,-,-,未,未,50,54,64,27.3,9,https://race.netkeiba.com/race/speed.html?race_id=202601020408,PASS
2026-08-30,札幌,8,202601020408,01262408,13:50,8R 芝1500 ３歳上１勝クラス(無料開放レース) 13:50,5,ユーティジャーニー,4,--,牝4,55,☆長浜鴻緒,93,86,87,92,93,80,86,9.5,5,https://race.netkeiba.com/race/speed.html?race_id=202601020408,PASS
2026-08-30,札幌,8,202601020408,01262408,13:50,8R 芝1500 ３歳上１勝クラス(無料開放レース) 13:50,6,ファンクション,4,--,牝3,53,斎藤新,90,79,未,未,90,72,80,4.3,1,https://race.netkeiba.com/race/speed.html?race_id=202601020408,PASS
2026-08-30,札幌,8,202601020408,01262408,13:50,8R 芝1500 ３歳上１勝クラス(無料開放レース) 13:50,7,テンユウ,5,--,牡3,55,丹内祐次,81,75,未,未,81,72,73,4.6,2,https://race.netkeiba.com/race/speed.html?race_id=202601020408,PASS
2026-08-30,札幌,8,202601020408,01262408,13:50,8R 芝1500 ３歳上１勝クラス(無料開放レース) 13:50,8,トクシージェネラル,5,--,牡5,58,横山琉人,85,79*,未,73,68,85,73,18.4,7,https://race.netkeiba.com/race/speed.html?race_id=202601020408,PASS
2026-08-30,札幌,8,202601020408,01262408,13:50,8R 芝1500 ３歳上１勝クラス(無料開放レース) 13:50,9,メイショウホダワラ,6,--,牝4,56,吉田隼人,-,-,未,未,71,45,57,27.3,10,https://race.netkeiba.com/race/speed.html?race_id=202601020408,PASS
2026-08-30,札幌,8,202601020408,01262408,13:50,8R 芝1500 ３歳上１勝クラス(無料開放レース) 13:50,10,スタードメイソン,6,--,牝4,53,▲和田陽希,81,68,81,81,78,65,81,14.6,6,https://race.netkeiba.com/race/speed.html?race_id=202601020408,PASS
2026-08-30,札幌,8,202601020408,01262408,13:50,8R 芝1500 ３歳上１勝クラス(無料開放レース) 13:50,11,ドラリズム,7,--,牡3,55,黛弘人,77,73*,未,未,77,72,71,36.9,12,https://race.netkeiba.com/race/speed.html?race_id=202601020408,PASS
2026-08-30,札幌,8,202601020408,01262408,13:50,8R 芝1500 ３歳上１勝クラス(無料開放レース) 13:50,12,ネッタイヤライ,7,--,牡3,55,横山武史,91,86,88,88,85,91,88,5.7,4,https://race.netkeiba.com/race/speed.html?race_id=202601020408,PASS
2026-08-30,札幌,8,202601020408,01262408,13:50,8R 芝1500 ３歳上１勝クラス(無料開放レース) 13:50,13,シェーンルスカ,8,--,牝4,53,▲遠藤汰月,71,71*,未,未,56,56,72,34.9,11,https://race.netkeiba.com/race/speed.html?race_id=202601020408,PASS
2026-08-30,札幌,8,202601020408,01262408,13:50,8R 芝1500 ３歳上１勝クラス(無料開放レース) 13:50,14,ルクスアドラー,8,--,牡5,58,横山典弘,91,84,91,91,65,86,91,4.8,3,https://race.netkeiba.com/race/speed.html?race_id=202601020408,PASS
2026-08-30,札幌,9,202601020409,01262409,14:20,9R ダ1700 ３歳上１勝クラス 14:20,1,マテンロウカナロア,1,--,牡4,58,横山和生,95,80,95,79,74,95,79,7.6,4,https://race.netkeiba.com/race/speed.html?race_id=202601020409,PASS
2026-08-30,札幌,9,202601020409,01262409,14:20,9R ダ1700 ３歳上１勝クラス 14:20,2,ウヌボレヤサン,2,--,セ5,57,☆長浜鴻緒,72,65,85,未,59,72,55,22.6,9,https://race.netkeiba.com/race/speed.html?race_id=202601020409,PASS
2026-08-30,札幌,9,202601020409,01262409,14:20,9R ダ1700 ３歳上１勝クラス 14:20,3,フクシマブリルハム,3,--,牡3,55,横山琉人,80,72*,未,未,77,80,79,22.6,10,https://race.netkeiba.com/race/speed.html?race_id=202601020409,PASS
2026-08-30,札幌,9,202601020409,01262409,14:20,9R ダ1700 ３歳上１勝クラス 14:20,4,ステラデルークス,4,--,牡3,55,横山武史,87,79*,82,82,77,87,82,5.1,2,https://race.netkeiba.com/race/speed.html?race_id=202601020409,PASS
2026-08-30,札幌,9,202601020409,01262409,14:20,9R ダ1700 ３歳上１勝クラス 14:20,5,ホウオウバローロ,5,--,牡5,58,石川倭,88,75,98,86,75,69,77,9.4,5,https://race.netkeiba.com/race/speed.html?race_id=202601020409,PASS
2026-08-30,札幌,9,202601020409,01262409,14:20,9R ダ1700 ３歳上１勝クラス 14:20,6,デルマホダカ,6,--,牝3,50,▲遠藤汰月,71,67*,67,67,71,87,67,52.9,11,https://race.netkeiba.com/race/speed.html?race_id=202601020409,PASS
2026-08-30,札幌,9,202601020409,01262409,14:20,9R ダ1700 ３歳上１勝クラス 14:20,7,イサギ,6,--,牡3,55,小沢大仁,76,72,76,未,74,76,69,10.7,6,https://race.netkeiba.com/race/speed.html?race_id=202601020409,PASS
2026-08-30,札幌,9,202601020409,01262409,14:20,9R ダ1700 ３歳上１勝クラス 14:20,8,サマーナイト,7,--,牡4,54,★河原田菜々,95,82,89,89,80,89,84,6.2,3,https://race.netkeiba.com/race/speed.html?race_id=202601020409,PASS
2026-08-30,札幌,9,202601020409,01262409,14:20,9R ダ1700 ３歳上１勝クラス 14:20,9,チェイサー,7,--,牡3,52,▲佐藤翔馬,84,69*,84,未,14,84,73,11.9,7,https://race.netkeiba.com/race/speed.html?race_id=202601020409,PASS
2026-08-30,札幌,9,202601020409,01262409,14:20,9R ダ1700 ３歳上１勝クラス 14:20,10,ブリオメンテ,8,--,牡5,58,武豊,87,69,87,87,44,71,87,3.1,1,https://race.netkeiba.com/race/speed.html?race_id=202601020409,PASS
2026-08-30,札幌,9,202601020409,01262409,14:20,9R ダ1700 ３歳上１勝クラス 14:20,11,シックスパック,8,--,牡4,56,◇古川奈穂,69,64*,未,未,54,68,69,17.6,8,https://race.netkeiba.com/race/speed.html?race_id=202601020409,PASS
2026-08-30,札幌,10,202601020410,01262410,14:50,10R 芝1200 ＨＢＣ賞 2勝クラス 14:50,1,カガラプンツェル,1,--,牝3,52,原田和真,91,87*,91,未,90,81,91,70.5,14,https://race.netkeiba.com/race/speed.html?race_id=202601020410,PASS
2026-08-30,札幌,10,202601020410,01262410,14:50,10R 芝1200 ＨＢＣ賞 2勝クラス 14:50,2,ショウナンカリス,1,--,牝3,52,吉田隼人,100,88,88,87,88,86,76,21.3,9,https://race.netkeiba.com/race/speed.html?race_id=202601020410,PASS
2026-08-30,札幌,10,202601020410,01262410,14:50,10R 芝1200 ＨＢＣ賞 2勝クラス 14:50,3,バシレウスシチー,2,--,牡7,56,小沢大仁,95,82,96,96,70,81,83,30.6,11,https://race.netkeiba.com/race/speed.html?race_id=202601020410,PASS
2026-08-30,札幌,10,202601020410,01262410,14:50,10R 芝1200 ＨＢＣ賞 2勝クラス 14:50,4,ルージュベルベット,2,--,牝5,53,浜中俊,91,78*,91,91,69,78,91,11.5,5,https://race.netkeiba.com/race/speed.html?race_id=202601020410,PASS
