日付,開催場,R,race_id,racekey,発走,番組表示,馬番,馬名,基準単勝,基準複勝,オッズ種別,source_url,source_status
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,3,アーガイルショア,5.3,1.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,4,サヨノパララックス,29.3,5.8,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,5,モノノケ,46.2,8.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,6,ダノンステート,17.6,3.8,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,7,ミスヘンリー,23.1,4.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,8,レジェンダリーデイ,31.7,6.2,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,9,メラヴィリオーザ,50.6,9.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,10,グラスゴー,18.5,4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,11,ヒルノプーリア,3.3,1.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,12,ラヴネヴァーダイズ,3.2,1.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,13,タイセイブロウ,17.2,3.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,中京,12,202607030412,07263412,18:15,12R ダ1200 ３歳上１勝クラス 18:15,14,パワポケビー,52.1,9.8,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_07263412.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,1,202601020401,01262401,10:00,1R ダ1700 ３歳未勝利 10:00,1,タガノシルフィー,3.9,1.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262401.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,1,202601020401,01262401,10:00,1R ダ1700 ３歳未勝利 10:00,2,マーゴットクリュグ,11.5,3.2,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262401.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,1,202601020401,01262401,10:00,1R ダ1700 ３歳未勝利 10:00,3,ゴーゴーエイミー,29.3,7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262401.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,1,202601020401,01262401,10:00,1R ダ1700 ３歳未勝利 10:00,4,テンレッドサン,8.4,2.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262401.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,1,202601020401,01262401,10:00,1R ダ1700 ３歳未勝利 10:00,5,サンセリテ,11.4,3.2,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262401.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,1,202601020401,01262401,10:00,1R ダ1700 ３歳未勝利 10:00,6,ビレッジルイーザ,15.6,4.1,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262401.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,1,202601020401,01262401,10:00,1R ダ1700 ３歳未勝利 10:00,7,エリカビアリッツ,6,2.1,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262401.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,1,202601020401,01262401,10:00,1R ダ1700 ３歳未勝利 10:00,8,タガノラヴズワン,29.9,7.1,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262401.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,1,202601020401,01262401,10:00,1R ダ1700 ３歳未勝利 10:00,9,セントピュアベース,46.7,10.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262401.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,1,202601020401,01262401,10:00,1R ダ1700 ３歳未勝利 10:00,10,モンテパステル,46.2,10.6,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262401.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,1,202601020401,01262401,10:00,1R ダ1700 ３歳未勝利 10:00,11,ウォータースパウト,5.7,2.1,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262401.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,1,202601020401,01262401,10:00,1R ダ1700 ３歳未勝利 10:00,12,ブライトエンジェル,7,2.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262401.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,1,202601020401,01262401,10:00,1R ダ1700 ３歳未勝利 10:00,13,ジーティービキニ,16,4.2,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262401.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,1,202601020401,01262401,10:00,1R ダ1700 ３歳未勝利 10:00,14,コイバナ,12.3,3.3,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262401.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,2,202601020402,01262402,10:30,2R 芝1200 ２歳未勝利 10:30,1,アワードリームス,35.7,7.1,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262402.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,2,202601020402,01262402,10:30,2R 芝1200 ２歳未勝利 10:30,2,ヴィヴィアンリーチ,17.6,3.9,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262402.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,2,202601020402,01262402,10:30,2R 芝1200 ２歳未勝利 10:30,3,ショパンコンクール,16.1,3.6,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262402.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,2,202601020402,01262402,10:30,2R 芝1200 ２歳未勝利 10:30,4,トスカ,26.7,5.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262402.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,2,202601020402,01262402,10:30,2R 芝1200 ２歳未勝利 10:30,5,ミハテヌユメ,27.1,5.6,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262402.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,2,202601020402,01262402,10:30,2R 芝1200 ２歳未勝利 10:30,6,キャンドル,21.7,4.6,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262402.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,2,202601020402,01262402,10:30,2R 芝1200 ２歳未勝利 10:30,7,ゲームチェンジャー,51.1,9.9,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262402.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,2,202601020402,01262402,10:30,2R 芝1200 ２歳未勝利 10:30,8,アルテクィーン,4.5,1.6,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262402.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,2,202601020402,01262402,10:30,2R 芝1200 ２歳未勝利 10:30,9,パーフェクトゲーム,7.7,2.2,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262402.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,2,202601020402,01262402,10:30,2R 芝1200 ２歳未勝利 10:30,10,アスコットペスカ,50.1,9.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262402.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,2,202601020402,01262402,10:30,2R 芝1200 ２歳未勝利 10:30,11,インサイドストーム,44.5,8.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262402.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,2,202601020402,01262402,10:30,2R 芝1200 ２歳未勝利 10:30,12,ソニックアイル,2.8,1.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262402.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,2,202601020402,01262402,10:30,2R 芝1200 ２歳未勝利 10:30,13,ギャルズマインド,7.8,2.3,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262402.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,2,202601020402,01262402,10:30,2R 芝1200 ２歳未勝利 10:30,14,トーセンルルド,5.2,1.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262402.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,3,202601020403,01262403,11:00,3R ダ1700 ３歳未勝利 11:00,1,ペガサスウィンド,4.1,1.6,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262403.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,3,202601020403,01262403,11:00,3R ダ1700 ３歳未勝利 11:00,2,サクセスブルー,7.1,2.2,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262403.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,3,202601020403,01262403,11:00,3R ダ1700 ３歳未勝利 11:00,3,ラスターヴァース,29.6,6.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262403.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,3,202601020403,01262403,11:00,3R ダ1700 ３歳未勝利 11:00,4,ポップアップ,3.6,1.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262403.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,3,202601020403,01262403,11:00,3R ダ1700 ３歳未勝利 11:00,5,デルマテイネ,45.9,9.6,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262403.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,3,202601020403,01262403,11:00,3R ダ1700 ３歳未勝利 11:00,6,ヨドノサファイア,31,6.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262403.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,3,202601020403,01262403,11:00,3R ダ1700 ３歳未勝利 11:00,7,チャーチルデュース,7.3,2.3,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262403.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,3,202601020403,01262403,11:00,3R ダ1700 ３歳未勝利 11:00,8,サンエンジェルス,15.7,3.8,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262403.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,3,202601020403,01262403,11:00,3R ダ1700 ３歳未勝利 11:00,9,モンテール,11.7,3,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262403.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,3,202601020403,01262403,11:00,3R ダ1700 ３歳未勝利 11:00,10,ミアエッテ,37.5,8,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262403.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,3,202601020403,01262403,11:00,3R ダ1700 ３歳未勝利 11:00,11,ダンツアラーム,47.1,9.8,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262403.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,3,202601020403,01262403,11:00,3R ダ1700 ３歳未勝利 11:00,12,クリコイーコ,28.8,6.3,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262403.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,3,202601020403,01262403,11:00,3R ダ1700 ３歳未勝利 11:00,13,ジャストグレース,17.3,4.1,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262403.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,3,202601020403,01262403,11:00,3R ダ1700 ３歳未勝利 11:00,14,ホウオウファラオ,5.5,1.9,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262403.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,1,ダイシンパルス,51.2,11.2,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262404.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,2,ジリアート,18.1,4.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262404.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,3,コスモヘリアンサス,27.7,6.3,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262404.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,4,デルマフジ,4.5,1.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262404.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,5,イデアジュアンイハ,103,21.2,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262404.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,6,ギオンバヤシ,4.2,1.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262404.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,7,ワダツミ,23.5,5.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262404.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,8,ネクストドア,30.6,6.9,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262404.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,9,コスモクラシック,4.2,1.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262404.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,10,メイショウライガ,7.8,2.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262404.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,11,アート,21.9,5.2,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262404.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,12,カリドーラ,24,5.6,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262404.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,13,ロックフラワー,35,7.9,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262404.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,14,インテンスゲイズ,18.1,4.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262404.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,15,エイシンリーガル,35.2,7.9,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262404.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,16,メイショウローゼ,7.4,2.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262404.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,5,202601020405,01262405,12:20,5R 芝1800 ２歳新馬 12:20,1,コスモノーチラス,13,2.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262405.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,5,202601020405,01262405,12:20,5R 芝1800 ２歳新馬 12:20,2,アイアムイガイニモ,13.9,2.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262405.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,5,202601020405,01262405,12:20,5R 芝1800 ２歳新馬 12:20,3,ヴァンクライ,2.1,1.2,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262405.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,5,202601020405,01262405,12:20,5R 芝1800 ２歳新馬 12:20,4,コーズウルルン,13.8,2.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262405.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,5,202601020405,01262405,12:20,5R 芝1800 ２歳新馬 12:20,5,トーセンイルン,6.9,1.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262405.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,5,202601020405,01262405,12:20,5R 芝1800 ２歳新馬 12:20,6,イルリサット,3,1.3,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262405.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,5,202601020405,01262405,12:20,5R 芝1800 ２歳新馬 12:20,7,ゴルタン,18.1,3.1,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262405.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,5,202601020405,01262405,12:20,5R 芝1800 ２歳新馬 12:20,8,トワイライトローズ,7.3,1.8,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262405.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,6,202601020406,01262406,12:50,6R ダ1700 ３歳上１勝クラス 12:50,1,クロミ,46.9,7.8,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,6,202601020406,01262406,12:50,6R ダ1700 ３歳上１勝クラス 12:50,2,ルージュリヴィエラ,13.2,2.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,6,202601020406,01262406,12:50,6R ダ1700 ３歳上１勝クラス 12:50,3,ライラックデューン,22.1,4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,6,202601020406,01262406,12:50,6R ダ1700 ３歳上１勝クラス 12:50,4,サイモンイロハニー,30.7,5.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,6,202601020406,01262406,12:50,6R ダ1700 ３歳上１勝クラス 12:50,5,サマースプラッシュ,46.9,7.8,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,6,202601020406,01262406,12:50,6R ダ1700 ３歳上１勝クラス 12:50,6,デルマサクラサク,6.1,1.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,6,202601020406,01262406,12:50,6R ダ1700 ３歳上１勝クラス 12:50,7,タイセイルビー,12.3,2.6,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,6,202601020406,01262406,12:50,6R ダ1700 ３歳上１勝クラス 12:50,8,ヤマヤロード,33.5,5.8,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,6,202601020406,01262406,12:50,6R ダ1700 ３歳上１勝クラス 12:50,9,ウィンターガーデン,11.9,2.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,6,202601020406,01262406,12:50,6R ダ1700 ３歳上１勝クラス 12:50,10,ヴェールミューズ,12.2,2.6,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,6,202601020406,01262406,12:50,6R ダ1700 ３歳上１勝クラス 12:50,11,スリーケイ,4,1.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,6,202601020406,01262406,12:50,6R ダ1700 ３歳上１勝クラス 12:50,12,ルージュボニート,2.2,1.2,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262406.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,7,202601020407,01262407,13:20,7R ダ1000 ３歳上１勝クラス 13:20,1,ブライアーヒル,32.4,6.1,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262407.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,7,202601020407,01262407,13:20,7R ダ1000 ３歳上１勝クラス 13:20,2,カップッチョ,32.7,6.2,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262407.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,7,202601020407,01262407,13:20,7R ダ1000 ３歳上１勝クラス 13:20,3,ヨドノゴールド,3.5,1.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262407.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,7,202601020407,01262407,13:20,7R ダ1000 ３歳上１勝クラス 13:20,4,アスコットアイ,22.1,4.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262407.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,7,202601020407,01262407,13:20,7R ダ1000 ３歳上１勝クラス 13:20,5,ラスベガスサイン,13.2,2.9,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262407.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,7,202601020407,01262407,13:20,7R ダ1000 ３歳上１勝クラス 13:20,6,セイウンバジリスク,5.7,1.8,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262407.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,7,202601020407,01262407,13:20,7R ダ1000 ３歳上１勝クラス 13:20,7,ステラノヴァ,19.1,3.9,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262407.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,7,202601020407,01262407,13:20,7R ダ1000 ３歳上１勝クラス 13:20,8,ワイドデコラシオン,2.9,1.3,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262407.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,7,202601020407,01262407,13:20,7R ダ1000 ３歳上１勝クラス 13:20,9,セイルロケット,16.1,3.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262407.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-30,札幌,7,202601020407,01262407,13:20,7R ダ1000 ３歳上１勝クラス 13:20,10,スパークルジョイ,19.2,4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260830_01262407.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
