日付,開催場,R,race_id,racekey,発走,番組表示,馬番,馬名,馬トク指数,IDM,激走指数,激印,激走要因1,激走要因2,激走要因3,基準単オッズ,基準人気,馬体重,増減,波乱度,1番人気信頼度,1番人気妙味度,source_url,source_status
2026-08-29,中京,12,202607030312,07263312,18:15,12R ダ1800 ３歳未勝利 18:15,1,クロレ,70.3,41,52.07,0,,,,5.4,3,,,S,D,A,https://umatoku.hochi.co.jp/data/race/07263312/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,12,202607030312,07263312,18:15,12R ダ1800 ３歳未勝利 18:15,2,ゴールデンドラゴン,61.6,37.1,53.67,0,,,,2.5,1,,,S,D,A,https://umatoku.hochi.co.jp/data/race/07263312/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,12,202607030312,07263312,18:15,12R ダ1800 ３歳未勝利 18:15,3,タガノランパート,68.4,40,55.61,0,,,,3.8,2,,,S,D,A,https://umatoku.hochi.co.jp/data/race/07263312/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,12,202607030312,07263312,18:15,12R ダ1800 ３歳未勝利 18:15,4,クリコバロー,46,30.1,49.36,0,,,,25.5,10,,,S,D,A,https://umatoku.hochi.co.jp/data/race/07263312/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,12,202607030312,07263312,18:15,12R ダ1800 ３歳未勝利 18:15,5,シャイニングスター,42,27,48.22,0,,,,17.7,7,,,S,D,A,https://umatoku.hochi.co.jp/data/race/07263312/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,12,202607030312,07263312,18:15,12R ダ1800 ３歳未勝利 18:15,6,ブクブクー,54,35,53.74,2,,,,15.4,5,,,S,D,A,https://umatoku.hochi.co.jp/data/race/07263312/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,12,202607030312,07263312,18:15,12R ダ1800 ３歳未勝利 18:15,7,ベルラフィネ,43,26,47.42,0,,,,36.9,12,,,S,D,A,https://umatoku.hochi.co.jp/data/race/07263312/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,12,202607030312,07263312,18:15,12R ダ1800 ３歳未勝利 18:15,8,シホノグラツィア,47.1,20.7,45.81,0,,,,13.1,4,,,S,D,A,https://umatoku.hochi.co.jp/data/race/07263312/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,12,202607030312,07263312,18:15,12R ダ1800 ３歳未勝利 18:15,9,クロームクロス,46,30.2,47.69,0,,,,37.3,13,,,S,D,A,https://umatoku.hochi.co.jp/data/race/07263312/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,12,202607030312,07263312,18:15,12R ダ1800 ３歳未勝利 18:15,10,ガラード,45,30,50.99,3,,,,22.2,8,,,S,D,A,https://umatoku.hochi.co.jp/data/race/07263312/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,12,202607030312,07263312,18:15,12R ダ1800 ３歳未勝利 18:15,11,メイショウハーブス,39,25,47.22,0,,,,22.6,9,,,S,D,A,https://umatoku.hochi.co.jp/data/race/07263312/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,12,202607030312,07263312,18:15,12R ダ1800 ３歳未勝利 18:15,12,トラッドロア,39,25,46.01,0,,,,36.3,11,,,S,D,A,https://umatoku.hochi.co.jp/data/race/07263312/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,12,202607030312,07263312,18:15,12R ダ1800 ３歳未勝利 18:15,13,サマーナジュム,54,34.9,52.26,0,,,,39.7,14,,,S,D,A,https://umatoku.hochi.co.jp/data/race/07263312/previous,PASS_EMBEDDED_JSON
2026-08-29,中京,12,202607030312,07263312,18:15,12R ダ1800 ３歳未勝利 18:15,14,メイショウジンソウ,46,29,49.67,0,,,,16.7,6,,,S,D,A,https://umatoku.hochi.co.jp/data/race/07263312/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,1,202601020301,01262301,10:00,1R ダ1700 ３歳未勝利 10:00,1,アズライトアスール,40,31,45.12,0,,,,36.4,14,,,S,D,S,https://umatoku.hochi.co.jp/data/race/01262301/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,1,202601020301,01262301,10:00,1R ダ1700 ３歳未勝利 10:00,2,ロードステラート,51,38,53.76,3,,,,8.8,6,,,S,D,S,https://umatoku.hochi.co.jp/data/race/01262301/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,1,202601020301,01262301,10:00,1R ダ1700 ３歳未勝利 10:00,3,アスコットダンス,43,33,45.71,0,,,,23.1,12,,,S,D,S,https://umatoku.hochi.co.jp/data/race/01262301/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,1,202601020301,01262301,10:00,1R ダ1700 ３歳未勝利 10:00,4,ショウナンタヅナ,54.1,37.1,51.62,0,,,,8.7,5,,,S,D,S,https://umatoku.hochi.co.jp/data/race/01262301/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,1,202601020301,01262301,10:00,1R ダ1700 ３歳未勝利 10:00,5,フロムザムーン,40,31,47.2,0,,,,21.9,10,,,S,D,S,https://umatoku.hochi.co.jp/data/race/01262301/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,1,202601020301,01262301,10:00,1R ダ1700 ３歳未勝利 10:00,6,ワンダーアスク,59,42,53.16,0,,,,13.5,8,,,S,D,S,https://umatoku.hochi.co.jp/data/race/01262301/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,1,202601020301,01262301,10:00,1R ダ1700 ３歳未勝利 10:00,7,ダリアフレイバー,37,27,43.01,0,,,,23,11,,,S,D,S,https://umatoku.hochi.co.jp/data/race/01262301/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,1,202601020301,01262301,10:00,1R ダ1700 ３歳未勝利 10:00,8,アイムスティルミー,33,25,46.77,0,,,,27.2,13,,,S,D,S,https://umatoku.hochi.co.jp/data/race/01262301/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,1,202601020301,01262301,10:00,1R ダ1700 ３歳未勝利 10:00,9,ゴールデンダガー,58.2,39,52.18,0,,,,6.2,2,,,S,D,S,https://umatoku.hochi.co.jp/data/race/01262301/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,1,202601020301,01262301,10:00,1R ダ1700 ３歳未勝利 10:00,10,クールフィデル,53,37,51.45,0,,,,14.4,9,,,S,D,S,https://umatoku.hochi.co.jp/data/race/01262301/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,1,202601020301,01262301,10:00,1R ダ1700 ３歳未勝利 10:00,11,メイショウタイザン,54.1,40,53.09,0,,,,12.7,7,,,S,D,S,https://umatoku.hochi.co.jp/data/race/01262301/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,1,202601020301,01262301,10:00,1R ダ1700 ３歳未勝利 10:00,12,サンオブザサン,52.3,36,50.66,0,,,,3.9,1,,,S,D,S,https://umatoku.hochi.co.jp/data/race/01262301/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,1,202601020301,01262301,10:00,1R ダ1700 ３歳未勝利 10:00,13,ベルアズーロ,69.2,49,57.57,2,,,,7,4,,,S,D,S,https://umatoku.hochi.co.jp/data/race/01262301/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,1,202601020301,01262301,10:00,1R ダ1700 ３歳未勝利 10:00,14,アーデルブリックス,55.1,34,49.84,0,,,,6.7,3,,,S,D,S,https://umatoku.hochi.co.jp/data/race/01262301/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,2,202601020302,01262302,10:30,2R 芝1500 ２歳未勝利 10:30,1,セールデュクール,33,15,40.38,0,,,,46.4,13,,,B,C,A,https://umatoku.hochi.co.jp/data/race/01262302/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,2,202601020302,01262302,10:30,2R 芝1500 ２歳未勝利 10:30,2,ロゼハイスクール,35,16,38.24,0,,,,35.7,11,,,B,C,A,https://umatoku.hochi.co.jp/data/race/01262302/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,2,202601020302,01262302,10:30,2R 芝1500 ２歳未勝利 10:30,3,フォルトゥナロッサ,61.5,39,54.98,0,,,,2.6,1,,,B,C,A,https://umatoku.hochi.co.jp/data/race/01262302/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,2,202601020302,01262302,10:30,2R 芝1500 ２歳未勝利 10:30,4,セイレイカ,49.1,29,51.01,0,,,,7.9,5,,,B,C,A,https://umatoku.hochi.co.jp/data/race/01262302/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,2,202601020302,01262302,10:30,2R 芝1500 ２歳未勝利 10:30,5,タプティ,55.2,31,52.61,0,,,,5.7,2,,,B,C,A,https://umatoku.hochi.co.jp/data/race/01262302/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,2,202601020302,01262302,10:30,2R 芝1500 ２歳未勝利 10:30,6,ルギッドドランジュ,58.1,35,53.51,2,,,,7.3,4,,,B,C,A,https://umatoku.hochi.co.jp/data/race/01262302/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,2,202601020302,01262302,10:30,2R 芝1500 ２歳未勝利 10:30,7,コイゾラ,44,25,49.17,0,,,,35.4,10,,,B,C,A,https://umatoku.hochi.co.jp/data/race/01262302/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,2,202601020302,01262302,10:30,2R 芝1500 ２歳未勝利 10:30,8,リラカリス,47,28,49.3,0,,,,24.4,9,,,B,C,A,https://umatoku.hochi.co.jp/data/race/01262302/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,2,202601020302,01262302,10:30,2R 芝1500 ２歳未勝利 10:30,9,ソーハッピー,58.1,33,53.16,3,,,,8.3,6,,,B,C,A,https://umatoku.hochi.co.jp/data/race/01262302/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,2,202601020302,01262302,10:30,2R 芝1500 ２歳未勝利 10:30,10,アヴレディール,63.2,37,54.3,0,,,,6.4,3,,,B,C,A,https://umatoku.hochi.co.jp/data/race/01262302/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,2,202601020302,01262302,10:30,2R 芝1500 ２歳未勝利 10:30,11,ルイスイメル,38,20,43.75,0,,,,46.3,12,,,B,C,A,https://umatoku.hochi.co.jp/data/race/01262302/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,2,202601020302,01262302,10:30,2R 芝1500 ２歳未勝利 10:30,12,バタフライ,49.1,28,49.79,0,,,,12.9,7,,,B,C,A,https://umatoku.hochi.co.jp/data/race/01262302/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,2,202601020302,01262302,10:30,2R 芝1500 ２歳未勝利 10:30,13,サトノパラディ,59,26,45.7,0,,,,18.6,8,,,B,C,A,https://umatoku.hochi.co.jp/data/race/01262302/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,3,202601020303,01262303,11:00,3R 芝1800 ２歳未勝利 11:00,1,ダノンキューブ,75.6,41,57.43,5,,,,2,1,,,B,AA,B,https://umatoku.hochi.co.jp/data/race/01262303/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,3,202601020303,01262303,11:00,3R 芝1800 ２歳未勝利 11:00,2,サンゴート,46,26,50.13,0,,,,31.7,10,,,B,AA,B,https://umatoku.hochi.co.jp/data/race/01262303/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,3,202601020303,01262303,11:00,3R 芝1800 ２歳未勝利 11:00,3,エコロナイン,56.2,31.2,48.92,0,,,,5.3,3,,,B,AA,B,https://umatoku.hochi.co.jp/data/race/01262303/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,3,202601020303,01262303,11:00,3R 芝1800 ２歳未勝利 11:00,4,アイアムツヨスギル,40,15,43.5,0,,,,18.7,7,,,B,AA,B,https://umatoku.hochi.co.jp/data/race/01262303/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,3,202601020303,01262303,11:00,3R 芝1800 ２歳未勝利 11:00,5,ロマノヴェリテ,53.2,30,50.97,0,,,,5.2,2,,,B,AA,B,https://umatoku.hochi.co.jp/data/race/01262303/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,3,202601020303,01262303,11:00,3R 芝1800 ２歳未勝利 11:00,6,チェッリーニ,47,29.1,50.82,0,,,,24.8,9,,,B,AA,B,https://umatoku.hochi.co.jp/data/race/01262303/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,3,202601020303,01262303,11:00,3R 芝1800 ２歳未勝利 11:00,7,マシュマロデイズ,53.1,32,51.6,2,,,,8.9,4,,,B,AA,B,https://umatoku.hochi.co.jp/data/race/01262303/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,3,202601020303,01262303,11:00,3R 芝1800 ２歳未勝利 11:00,8,トルネードサンダー,50,31,51.2,3,,,,15.5,6,,,B,AA,B,https://umatoku.hochi.co.jp/data/race/01262303/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,3,202601020303,01262303,11:00,3R 芝1800 ２歳未勝利 11:00,9,イドム,51.1,29,50.81,0,,,,9.1,5,,,B,AA,B,https://umatoku.hochi.co.jp/data/race/01262303/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,3,202601020303,01262303,11:00,3R 芝1800 ２歳未勝利 11:00,10,マイネルサリーレ,41,18,40.73,0,,,,24,8,,,B,AA,B,https://umatoku.hochi.co.jp/data/race/01262303/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,3,202601020303,01262303,11:00,3R 芝1800 ２歳未勝利 11:00,11,シャイニーヒーロー,39,15,41.06,0,,,,44.1,11,,,B,AA,B,https://umatoku.hochi.co.jp/data/race/01262303/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,4,202601020304,01262304,11:30,4R ダ1000 ３歳未勝利 11:30,1,ニシノギャルズ,55.1,35,51.89,0,,,,13.3,5,,,S,D,A,https://umatoku.hochi.co.jp/data/race/01262304/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,4,202601020304,01262304,11:30,4R ダ1000 ３歳未勝利 11:30,2,ゲレイロ,51,29,55.01,3,,,,17.8,7,,,S,D,A,https://umatoku.hochi.co.jp/data/race/01262304/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,4,202601020304,01262304,11:30,4R ダ1000 ３歳未勝利 11:30,3,ハクサンレイホウ,51,30,50.07,0,,,,24.9,10,,,S,D,A,https://umatoku.hochi.co.jp/data/race/01262304/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,4,202601020304,01262304,11:30,4R ダ1000 ３歳未勝利 11:30,4,オスロクィーン,42,20,49.71,0,,,,25.8,11,,,S,D,A,https://umatoku.hochi.co.jp/data/race/01262304/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,4,202601020304,01262304,11:30,4R ダ1000 ３歳未勝利 11:30,5,アニマレイ,67.4,39,57.56,0,,,,3.2,2,,,S,D,A,https://umatoku.hochi.co.jp/data/race/01262304/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,4,202601020304,01262304,11:30,4R ダ1000 ３歳未勝利 11:30,6,ハイティー,51.4,20,47.37,0,,,,3.1,1,,,S,D,A,https://umatoku.hochi.co.jp/data/race/01262304/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,4,202601020304,01262304,11:30,4R ダ1000 ３歳未勝利 11:30,7,フェイスリフト,67.3,38.9,54.76,0,,,,4.4,3,,,S,D,A,https://umatoku.hochi.co.jp/data/race/01262304/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,4,202601020304,01262304,11:30,4R ダ1000 ３歳未勝利 11:30,8,ジューンマロン,42,15,39.61,0,,,,30.3,12,,,S,D,A,https://umatoku.hochi.co.jp/data/race/01262304/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,4,202601020304,01262304,11:30,4R ダ1000 ３歳未勝利 11:30,9,ディースカウ,32,10,39.41,0,,,,22.8,8,,,S,D,A,https://umatoku.hochi.co.jp/data/race/01262304/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,4,202601020304,01262304,11:30,4R ダ1000 ３歳未勝利 11:30,10,マッシブショット,46,26,52.28,0,,,,24.5,9,,,S,D,A,https://umatoku.hochi.co.jp/data/race/01262304/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,4,202601020304,01262304,11:30,4R ダ1000 ３歳未勝利 11:30,11,ミスマラッカ,47,26,47.25,0,,,,14.9,6,,,S,D,A,https://umatoku.hochi.co.jp/data/race/01262304/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,4,202601020304,01262304,11:30,4R ダ1000 ３歳未勝利 11:30,12,スマートコーラル,55.1,33,57.01,2,,,,11.8,4,,,S,D,A,https://umatoku.hochi.co.jp/data/race/01262304/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,1,ユーフォナイト,57.1,25.1,50.73,0,,,,6.3,3,,,B,AA,S,https://umatoku.hochi.co.jp/data/race/01262305/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,2,ハイネスプラウド,41,10,44.99,0,,,,22,10,,,B,AA,S,https://umatoku.hochi.co.jp/data/race/01262305/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,3,ロンバルディア,53.1,22.7,48.86,0,,,,9.4,5,,,B,AA,S,https://umatoku.hochi.co.jp/data/race/01262305/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,4,ウィナーズクロノ,40,10,41.79,0,,,,24.8,12,,,B,AA,S,https://umatoku.hochi.co.jp/data/race/01262305/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,5,フィールザウィル,41,10.2,43.61,0,,,,16.9,7,,,B,AA,S,https://umatoku.hochi.co.jp/data/race/01262305/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,6,コスモセイント,42,10.1,41.18,0,,,,18.3,9,,,B,AA,S,https://umatoku.hochi.co.jp/data/race/01262305/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,7,フクノブロッサム,42,10,40.34,0,,,,44.2,14,,,B,AA,S,https://umatoku.hochi.co.jp/data/race/01262305/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,8,テンラッキーロード,61.1,27,52.85,2,,,,6.9,4,,,B,AA,S,https://umatoku.hochi.co.jp/data/race/01262305/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,9,ハリケンライズ,50,17.7,46.62,0,,,,34,13,,,B,AA,S,https://umatoku.hochi.co.jp/data/race/01262305/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,10,ゴーストミステリー,69.4,38,57.35,6,,,,3.4,1,,,B,AA,S,https://umatoku.hochi.co.jp/data/race/01262305/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,11,モントリオール,66.2,27.8,52.3,0,,,,4.7,2,,,B,AA,S,https://umatoku.hochi.co.jp/data/race/01262305/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,12,リュウノタキノボリ,46,15.3,47.92,0,,,,17.6,8,,,B,AA,S,https://umatoku.hochi.co.jp/data/race/01262305/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,13,ルクシエル,40,10,42.77,0,,,,23.3,11,,,B,AA,S,https://umatoku.hochi.co.jp/data/race/01262305/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,5,202601020305,01262305,12:20,5R ダ1700 ２歳新馬 12:20,14,ルボワ,52.1,22.4,50.41,3,,,,11.9,6,,,B,AA,S,https://umatoku.hochi.co.jp/data/race/01262305/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,6,202601020306,01262306,12:50,6R 芝1500 ３歳未勝利 12:50,1,ヒルノボローニャ,39,30,44.78,0,,,,29.3,11,,,A,D,S,https://umatoku.hochi.co.jp/data/race/01262306/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,6,202601020306,01262306,12:50,6R 芝1500 ３歳未勝利 12:50,2,フレンチブラッサム,44,36,51.06,0,,,,14.3,9,,,A,D,S,https://umatoku.hochi.co.jp/data/race/01262306/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,6,202601020306,01262306,12:50,6R 芝1500 ３歳未勝利 12:50,3,イトシサ,58,38,51.78,0,,,,11.4,5,,,A,D,S,https://umatoku.hochi.co.jp/data/race/01262306/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,6,202601020306,01262306,12:50,6R 芝1500 ３歳未勝利 12:50,4,ヒメヒオウギ,52,39,54.9,2,,,,14.1,8,,,A,D,S,https://umatoku.hochi.co.jp/data/race/01262306/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,6,202601020306,01262306,12:50,6R 芝1500 ３歳未勝利 12:50,5,グリニッジローズ,33,28,41.08,0,,,,50.1,14,,,A,D,S,https://umatoku.hochi.co.jp/data/race/01262306/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,6,202601020306,01262306,12:50,6R 芝1500 ３歳未勝利 12:50,6,エイシンキーンラン,58.1,42,53.86,0,,,,11.6,6,,,A,D,S,https://umatoku.hochi.co.jp/data/race/01262306/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,6,202601020306,01262306,12:50,6R 芝1500 ３歳未勝利 12:50,7,ランウェイミューズ,62.2,41,51.98,0,,,,6.5,3,,,A,D,S,https://umatoku.hochi.co.jp/data/race/01262306/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,6,202601020306,01262306,12:50,6R 芝1500 ３歳未勝利 12:50,8,サートゥルチェア,57.1,40,54.09,3,,,,8.8,4,,,A,D,S,https://umatoku.hochi.co.jp/data/race/01262306/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,6,202601020306,01262306,12:50,6R 芝1500 ３歳未勝利 12:50,9,ハイバーニアン,36,30,42.56,0,,,,33.2,12,,,A,D,S,https://umatoku.hochi.co.jp/data/race/01262306/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,6,202601020306,01262306,12:50,6R 芝1500 ３歳未勝利 12:50,10,ジャーナーリア,49,38,51.69,0,,,,16.6,10,,,A,D,S,https://umatoku.hochi.co.jp/data/race/01262306/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,6,202601020306,01262306,12:50,6R 芝1500 ３歳未勝利 12:50,11,ペカリーナ,64.3,45,55.4,0,,,,4.7,2,,,A,D,S,https://umatoku.hochi.co.jp/data/race/01262306/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,6,202601020306,01262306,12:50,6R 芝1500 ３歳未勝利 12:50,12,サウンドファミリエ,59.4,43,52.82,0,,,,3.3,1,,,A,D,S,https://umatoku.hochi.co.jp/data/race/01262306/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,6,202601020306,01262306,12:50,6R 芝1500 ３歳未勝利 12:50,13,シンデレラカラー,43,35,47.7,0,,,,46.9,13,,,A,D,S,https://umatoku.hochi.co.jp/data/race/01262306/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,6,202601020306,01262306,12:50,6R 芝1500 ３歳未勝利 12:50,14,ビロングトゥミー,47,34,50.3,0,,,,13.2,7,,,A,D,S,https://umatoku.hochi.co.jp/data/race/01262306/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,7,202601020307,01262307,13:20,7R 芝1200 ３歳上１勝クラス 13:20,1,ハッピーラッキー,55.1,49.1,53.12,3,,,,8.6,5,,,S,B,S,https://umatoku.hochi.co.jp/data/race/01262307/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,7,202601020307,01262307,13:20,7R 芝1200 ３歳上１勝クラス 13:20,2,プリュノワール,46.1,45,51.65,0,,,,8.9,7,,,S,B,S,https://umatoku.hochi.co.jp/data/race/01262307/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,7,202601020307,01262307,13:20,7R 芝1200 ３歳上１勝クラス 13:20,3,レッドカメリア,45,46,43.02,0,,,,53.5,13,,,S,B,S,https://umatoku.hochi.co.jp/data/race/01262307/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,7,202601020307,01262307,13:20,7R 芝1200 ３歳上１勝クラス 13:20,4,ニルマーネル,57.1,49,53.18,2,,,,8.6,6,,,S,B,S,https://umatoku.hochi.co.jp/data/race/01262307/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,7,202601020307,01262307,13:20,7R 芝1200 ３歳上１勝クラス 13:20,5,グロリアスマーチ,51,47,52.83,0,,,,12.9,8,,,S,B,S,https://umatoku.hochi.co.jp/data/race/01262307/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,7,202601020307,01262307,13:20,7R 芝1200 ３歳上１勝クラス 13:20,6,ロードヴェルテクス,31,40,45.21,0,,,,38.8,12,,,S,B,S,https://umatoku.hochi.co.jp/data/race/01262307/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,7,202601020307,01262307,13:20,7R 芝1200 ３歳上１勝クラス 13:20,7,ミレニアルピンク,52,49.3,52.69,0,,,,24.4,10,,,S,B,S,https://umatoku.hochi.co.jp/data/race/01262307/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,7,202601020307,01262307,13:20,7R 芝1200 ３歳上１勝クラス 13:20,8,ジーティーエスピ,55.1,48,51.25,0,,,,6.7,4,,,S,B,S,https://umatoku.hochi.co.jp/data/race/01262307/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,7,202601020307,01262307,13:20,7R 芝1200 ３歳上１勝クラス 13:20,9,ラプランセス,65.3,52,54.47,0,,,,5.5,2,,,S,B,S,https://umatoku.hochi.co.jp/data/race/01262307/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,7,202601020307,01262307,13:20,7R 芝1200 ３歳上１勝クラス 13:20,10,ハルヒメ,57.1,49.4,53.08,4,,,,14.1,9,,,S,B,S,https://umatoku.hochi.co.jp/data/race/01262307/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,7,202601020307,01262307,13:20,7R 芝1200 ３歳上１勝クラス 13:20,11,ペガサスノース,43,45.1,41.83,0,,,,66.9,15,,,S,B,S,https://umatoku.hochi.co.jp/data/race/01262307/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,7,202601020307,01262307,13:20,7R 芝1200 ３歳上１勝クラス 13:20,12,ペイシャアーサー,32,39,40.71,0,,,,72.7,16,,,S,B,S,https://umatoku.hochi.co.jp/data/race/01262307/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,7,202601020307,01262307,13:20,7R 芝1200 ３歳上１勝クラス 13:20,13,ナンナンプー,45,45,39.96,0,,,,37.6,11,,,S,B,S,https://umatoku.hochi.co.jp/data/race/01262307/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,7,202601020307,01262307,13:20,7R 芝1200 ３歳上１勝クラス 13:20,14,マグネシアブリック,57.1,50.2,50.65,0,,,,6.6,3,,,S,B,S,https://umatoku.hochi.co.jp/data/race/01262307/previous,PASS_EMBEDDED_JSON
2026-08-29,札幌,7,202601020307,01262307,13:20,7R 芝1200 ３歳上１勝クラス 13:20,15,ツルノマイハシ,65.2,50,51.24,0,,,,4.3,1,,,S,B,S,https://umatoku.hochi.co.jp/data/race/01262307/previous,PASS_EMBEDDED_JSON
