日付,開催場,R,race_id,racekey,発走,番組表示,馬番,馬名,基準単勝,基準複勝,オッズ種別,source_url,source_status
2026-08-29,中京,3,202607030303,07263303,10:55,3R 芝1400 ２歳新馬 10:55,8,インティサール,4.2,1.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263303.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,3,202607030303,07263303,10:55,3R 芝1400 ２歳新馬 10:55,9,マイフレダ,21,4.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263303.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,3,202607030303,07263303,10:55,3R 芝1400 ２歳新馬 10:55,10,ドリームリボン,24.9,5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263303.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,3,202607030303,07263303,10:55,3R 芝1400 ２歳新馬 10:55,11,カラスアゲハ,29.6,5.8,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263303.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,3,202607030303,07263303,10:55,3R 芝1400 ２歳新馬 10:55,12,ウルウノマーズ,49.3,9.2,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263303.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,4,202607030304,07263304,11:25,4R 芝2200 ３歳未勝利 11:25,1,タイセイグローバル,22.6,4.1,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263304.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,4,202607030304,07263304,11:25,4R 芝2200 ３歳未勝利 11:25,2,アメジストブリエ,83.2,12.9,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263304.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,4,202607030304,07263304,11:25,4R 芝2200 ３歳未勝利 11:25,3,プロスト,25.5,4.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263304.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,4,202607030304,07263304,11:25,4R 芝2200 ３歳未勝利 11:25,4,ヴィスメンティス,17.2,3.3,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263304.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,4,202607030304,07263304,11:25,4R 芝2200 ３歳未勝利 11:25,5,ジュンヴァッテッド,109,16.6,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263304.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,4,202607030304,07263304,11:25,4R 芝2200 ３歳未勝利 11:25,6,カパルア,52.5,8.6,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263304.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,4,202607030304,07263304,11:25,4R 芝2200 ３歳未勝利 11:25,7,クールドリオン,10.7,2.3,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263304.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,4,202607030304,07263304,11:25,4R 芝2200 ３歳未勝利 11:25,8,スクランプシャス,6.7,1.8,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263304.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,4,202607030304,07263304,11:25,4R 芝2200 ３歳未勝利 11:25,9,サンタカタリナ,25.4,4.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263304.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,4,202607030304,07263304,11:25,4R 芝2200 ３歳未勝利 11:25,10,テイエムプレミラン,51.5,8.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263304.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,4,202607030304,07263304,11:25,4R 芝2200 ３歳未勝利 11:25,11,パシフィックドーン,9.3,2.3,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263304.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,4,202607030304,07263304,11:25,4R 芝2200 ３歳未勝利 11:25,12,チュオンソン,42.6,7.1,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263304.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,4,202607030304,07263304,11:25,4R 芝2200 ３歳未勝利 11:25,13,マイコンプリート,1.9,1.2,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263304.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,4,202607030304,07263304,11:25,4R 芝2200 ３歳未勝利 11:25,14,マテンロウルクス,68.7,10.8,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263304.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,4,202607030304,07263304,11:25,4R 芝2200 ３歳未勝利 11:25,15,レイアン,91.3,14.1,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263304.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,4,202607030304,07263304,11:25,4R 芝2200 ３歳未勝利 11:25,16,ナムラヴンダー,5.7,1.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263304.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,5,202607030305,07263305,11:55,5R 芝2000 ３歳未勝利(無料開放レース) 11:55,1,ワンダーデリエール,8.5,2.1,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263305.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,5,202607030305,07263305,11:55,5R 芝2000 ３歳未勝利(無料開放レース) 11:55,2,リアライズアリス,24.2,4.3,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263305.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,5,202607030305,07263305,11:55,5R 芝2000 ３歳未勝利(無料開放レース) 11:55,3,サンスベリア,47.4,7.8,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263305.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,5,202607030305,07263305,11:55,5R 芝2000 ３歳未勝利(無料開放レース) 11:55,4,コスモフィレンツェ,4.8,1.6,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263305.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,5,202607030305,07263305,11:55,5R 芝2000 ３歳未勝利(無料開放レース) 11:55,5,クランズクラウン,14.5,2.9,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263305.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,5,202607030305,07263305,11:55,5R 芝2000 ３歳未勝利(無料開放レース) 11:55,6,パンキー,7.3,1.9,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263305.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,5,202607030305,07263305,11:55,5R 芝2000 ３歳未勝利(無料開放レース) 11:55,7,スリーキズナヒメ,35.1,6,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263305.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,5,202607030305,07263305,11:55,5R 芝2000 ３歳未勝利(無料開放レース) 11:55,8,ゴールデンテティス,8.6,2.1,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263305.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,5,202607030305,07263305,11:55,5R 芝2000 ３歳未勝利(無料開放レース) 11:55,9,ウインリーブル,40.6,6.8,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263305.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,5,202607030305,07263305,11:55,5R 芝2000 ３歳未勝利(無料開放レース) 11:55,10,ビクスバイト,2,1.2,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263305.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,5,202607030305,07263305,11:55,5R 芝2000 ３歳未勝利(無料開放レース) 11:55,11,ラピス,20.4,3.8,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263305.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,5,202607030305,07263305,11:55,5R 芝2000 ３歳未勝利(無料開放レース) 11:55,12,クラリノ,34.5,5.9,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263305.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,5,202607030305,07263305,11:55,5R 芝2000 ３歳未勝利(無料開放レース) 11:55,13,プリティウーマン,58.6,9.3,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263305.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,6,202607030306,07263306,15:00,6R ダ1200 清洲特別 2勝クラス WIN5 15:00,1,フィドルファドル,4.1,1.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263306.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,6,202607030306,07263306,15:00,6R ダ1200 清洲特別 2勝クラス WIN5 15:00,2,ザウリ,23.3,5.1,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263306.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,6,202607030306,07263306,15:00,6R ダ1200 清洲特別 2勝クラス WIN5 15:00,3,オコタンペ,30.1,6.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263306.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,6,202607030306,07263306,15:00,6R ダ1200 清洲特別 2勝クラス WIN5 15:00,4,シルフズミスチーフ,3.6,1.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263306.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,6,202607030306,07263306,15:00,6R ダ1200 清洲特別 2勝クラス WIN5 15:00,5,ルクスレイモンド,3.8,1.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263306.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,6,202607030306,07263306,15:00,6R ダ1200 清洲特別 2勝クラス WIN5 15:00,6,ダノンモンテローザ,13,3.2,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263306.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,6,202607030306,07263306,15:00,6R ダ1200 清洲特別 2勝クラス WIN5 15:00,7,ローマンレイク,27.8,5.9,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263306.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,6,202607030306,07263306,15:00,6R ダ1200 清洲特別 2勝クラス WIN5 15:00,8,ブルーノート,35.2,7.3,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263306.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,6,202607030306,07263306,15:00,6R ダ1200 清洲特別 2勝クラス WIN5 15:00,9,シアター,47.8,9.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263306.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,6,202607030306,07263306,15:00,6R ダ1200 清洲特別 2勝クラス WIN5 15:00,10,リードプリンシパル,46.8,9.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263306.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,6,202607030306,07263306,15:00,6R ダ1200 清洲特別 2勝クラス WIN5 15:00,11,アオイレーギーナ,8.7,2.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263306.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,6,202607030306,07263306,15:00,6R ダ1200 清洲特別 2勝クラス WIN5 15:00,12,バッハアルプゼー,6,1.9,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263306.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,6,202607030306,07263306,15:00,6R ダ1200 清洲特別 2勝クラス WIN5 15:00,13,ゲーベル,30.3,6.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263306.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,7,202607030307,07263307,15:35,7R 芝1400 長篠ステークス 3勝クラス WIN5 15:35,1,ボンヌソワレ,4.1,1.6,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263307.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,7,202607030307,07263307,15:35,7R 芝1400 長篠ステークス 3勝クラス WIN5 15:35,2,ロードマイライフ,46.7,9.3,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263307.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,7,202607030307,07263307,15:35,7R 芝1400 長篠ステークス 3勝クラス WIN5 15:35,3,ビップジーニー,45.8,9.1,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263307.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,7,202607030307,07263307,15:35,7R 芝1400 長篠ステークス 3勝クラス WIN5 15:35,4,ブルクトーア,19.8,4.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263307.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,7,202607030307,07263307,15:35,7R 芝1400 長篠ステークス 3勝クラス WIN5 15:35,5,チャンネルトンネル,5.2,1.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263307.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,7,202607030307,07263307,15:35,7R 芝1400 長篠ステークス 3勝クラス WIN5 15:35,6,セシリエプラージュ,24.1,5.1,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263307.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,7,202607030307,07263307,15:35,7R 芝1400 長篠ステークス 3勝クラス WIN5 15:35,7,コト,23,4.9,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263307.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,7,202607030307,07263307,15:35,7R 芝1400 長篠ステークス 3勝クラス WIN5 15:35,8,ダークエクリプス,45.4,9,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263307.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,7,202607030307,07263307,15:35,7R 芝1400 長篠ステークス 3勝クラス WIN5 15:35,9,モジャーリオ,27.2,5.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263307.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,7,202607030307,07263307,15:35,7R 芝1400 長篠ステークス 3勝クラス WIN5 15:35,10,ポッドロワール,3.1,1.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263307.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,7,202607030307,07263307,15:35,7R 芝1400 長篠ステークス 3勝クラス WIN5 15:35,11,フライングブレード,32.9,6.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263307.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,7,202607030307,07263307,15:35,7R 芝1400 長篠ステークス 3勝クラス WIN5 15:35,12,ポエットリー,67.1,12.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263307.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,7,202607030307,07263307,15:35,7R 芝1400 長篠ステークス 3勝クラス WIN5 15:35,13,ユハンヌス,14.8,3.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263307.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,7,202607030307,07263307,15:35,7R 芝1400 長篠ステークス 3勝クラス WIN5 15:35,14,ガンマジーティーピ,8.2,2.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263307.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,7,202607030307,07263307,15:35,7R 芝1400 長篠ステークス 3勝クラス WIN5 15:35,15,ユウファラオ,7.9,2.3,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263307.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,8,202607030308,07263308,16:10,8R 芝1400 桑名特別 2勝クラス 16:10,1,カウンティフェア,34.7,6.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263308.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,8,202607030308,07263308,16:10,8R 芝1400 桑名特別 2勝クラス 16:10,2,ツーネサーン,17.5,3.6,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263308.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,8,202607030308,07263308,16:10,8R 芝1400 桑名特別 2勝クラス 16:10,3,サロニコス,23.4,4.6,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263308.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,8,202607030308,07263308,16:10,8R 芝1400 桑名特別 2勝クラス 16:10,4,アムールリーベ,28.7,5.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263308.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,8,202607030308,07263308,16:10,8R 芝1400 桑名特別 2勝クラス 16:10,5,サクラオーラ,34.3,6.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263308.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,8,202607030308,07263308,16:10,8R 芝1400 桑名特別 2勝クラス 16:10,6,トライアンフパス,5,1.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263308.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,8,202607030308,07263308,16:10,8R 芝1400 桑名特別 2勝クラス 16:10,7,リアライズ,8.1,2.2,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263308.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,8,202607030308,07263308,16:10,8R 芝1400 桑名特別 2勝クラス 16:10,8,キャッスルレイク,10.6,2.5,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263308.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,8,202607030308,07263308,16:10,8R 芝1400 桑名特別 2勝クラス 16:10,9,エーデルヴェーグ,6.7,1.9,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263308.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,8,202607030308,07263308,16:10,8R 芝1400 桑名特別 2勝クラス 16:10,10,ワンコールアウェイ,13.2,2.9,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263308.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,8,202607030308,07263308,16:10,8R 芝1400 桑名特別 2勝クラス 16:10,11,アスクキングコング,63.5,11,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263308.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,8,202607030308,07263308,16:10,8R 芝1400 桑名特別 2勝クラス 16:10,12,サヴァビアン,44,8,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263308.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,8,202607030308,07263308,16:10,8R 芝1400 桑名特別 2勝クラス 16:10,13,モンテディアーナ,30.6,5.8,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263308.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,8,202607030308,07263308,16:10,8R 芝1400 桑名特別 2勝クラス 16:10,14,ダガーリング,2.3,1.3,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263308.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,9,202607030309,07263309,16:45,9R ダ1800 ３歳上１勝クラス 16:45,1,ラグナトーレ,18.9,3.9,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263309.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,9,202607030309,07263309,16:45,9R ダ1800 ３歳上１勝クラス 16:45,2,ブラッドムーン,11.3,2.6,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263309.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,9,202607030309,07263309,16:45,9R ダ1800 ３歳上１勝クラス 16:45,3,コンテナライン,11.8,2.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263309.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,9,202607030309,07263309,16:45,9R ダ1800 ３歳上１勝クラス 16:45,4,セレーノ,4.8,1.6,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263309.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,9,202607030309,07263309,16:45,9R ダ1800 ３歳上１勝クラス 16:45,5,クラテロス,11.2,2.6,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263309.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,9,202607030309,07263309,16:45,9R ダ1800 ３歳上１勝クラス 16:45,6,ラテライト,8.1,2.2,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263309.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,9,202607030309,07263309,16:45,9R ダ1800 ３歳上１勝クラス 16:45,7,リアンクトワ,15.5,3.3,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263309.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,9,202607030309,07263309,16:45,9R ダ1800 ３歳上１勝クラス 16:45,8,シエーナカラー,3.4,1.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263309.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,9,202607030309,07263309,16:45,9R ダ1800 ３歳上１勝クラス 16:45,9,メイショウアカリ,2.9,1.3,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263309.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,1,ワイドグンサ,4.5,1.8,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263310.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,2,パヴィーア,16.7,4.2,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263310.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,3,ハッピーラブソング,63.4,13.6,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263310.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,4,タイニーワンダー,4.2,1.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263310.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,5,ヴィヴァシャス,34.3,7.8,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263310.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,6,ジューンセクレタ,6.5,2.2,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263310.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,7,ウォーターパラディ,27.4,6.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263310.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,8,メイショウサトノヒ,33.1,7.6,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263310.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,9,ピョイットハレルヤ,22.8,5.4,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263310.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,10,リンゲルブルーメ,14.4,3.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263310.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,11,アルプスオジョー,36.7,8.3,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263310.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,12,マダムカマラード,16,4.1,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263310.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
2026-08-29,中京,10,202607030310,07263310,17:15,10R ダ1400 ３歳上１勝クラス 17:15,13,グランメドウ,8.7,2.7,JRDB基準オッズ（確定オッズではない）,https://jrdb.com/member/n_live_20260829_07263310.html,PASS_UI_RACE_SELECTOR_BASE_ODDS
