日付,開催場,R,race_id,racekey,発走,番組表示,馬番,馬名,コンピ順位,コンピ指数,コンピ元表示,source_url,source_status
2026-08-29,札幌,6,202601020306,01262306,12:50,6R 芝1500 ３歳未勝利 12:50,5,グリニッジローズ,14,40,6R ３歳未勝利 芝1500m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,6,202601020306,01262306,12:50,6R 芝1500 ３歳未勝利 12:50,6,エイシンキーンラン,6,57,6R ３歳未勝利 芝1500m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,6,202601020306,01262306,12:50,6R 芝1500 ３歳未勝利 12:50,7,ランウェイミューズ,4,59,6R ３歳未勝利 芝1500m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,6,202601020306,01262306,12:50,6R 芝1500 ３歳未勝利 12:50,8,サートゥルチェア,7,56,6R ３歳未勝利 芝1500m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,6,202601020306,01262306,12:50,6R 芝1500 ３歳未勝利 12:50,9,ハイバーニアン,12,42,6R ３歳未勝利 芝1500m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,6,202601020306,01262306,12:50,6R 芝1500 ３歳未勝利 12:50,10,ジャーナーリア,11,46,6R ３歳未勝利 芝1500m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,6,202601020306,01262306,12:50,6R 芝1500 ３歳未勝利 12:50,11,ペカリーナ,2,63,6R ３歳未勝利 芝1500m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,6,202601020306,01262306,12:50,6R 芝1500 ３歳未勝利 12:50,12,サウンドファミリエ,1,80,6R ３歳未勝利 芝1500m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,6,202601020306,01262306,12:50,6R 芝1500 ３歳未勝利 12:50,13,シンデレラカラー,13,41,6R ３歳未勝利 芝1500m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,6,202601020306,01262306,12:50,6R 芝1500 ３歳未勝利 12:50,14,ビロングトゥミー,5,58,6R ３歳未勝利 芝1500m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,7,202601020307,01262307,13:20,7R 芝1200 ３歳上１勝クラス 13:20,1,ハッピーラッキー,3,62,7R ３歳上１勝クラス 芝1200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,7,202601020307,01262307,13:20,7R 芝1200 ３歳上１勝クラス 13:20,2,プリュノワール,9,51,7R ３歳上１勝クラス 芝1200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,7,202601020307,01262307,13:20,7R 芝1200 ３歳上１勝クラス 13:20,3,レッドカメリア,12,44,7R ３歳上１勝クラス 芝1200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,7,202601020307,01262307,13:20,7R 芝1200 ３歳上１勝クラス 13:20,4,ニルマーネル,4,60,7R ３歳上１勝クラス 芝1200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,7,202601020307,01262307,13:20,7R 芝1200 ３歳上１勝クラス 13:20,5,グロリアスマーチ,8,54,7R ３歳上１勝クラス 芝1200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,7,202601020307,01262307,13:20,7R 芝1200 ３歳上１勝クラス 13:20,6,ロードヴェルテクス,13,43,7R ３歳上１勝クラス 芝1200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,7,202601020307,01262307,13:20,7R 芝1200 ３歳上１勝クラス 13:20,7,ミレニアルピンク,10,48,7R ３歳上１勝クラス 芝1200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,7,202601020307,01262307,13:20,7R 芝1200 ３歳上１勝クラス 13:20,8,ジーティーエスピ,5,58,7R ３歳上１勝クラス 芝1200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,7,202601020307,01262307,13:20,7R 芝1200 ３歳上１勝クラス 13:20,9,ラプランセス,2,67,7R ３歳上１勝クラス 芝1200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,7,202601020307,01262307,13:20,7R 芝1200 ３歳上１勝クラス 13:20,10,ハルヒメ,6,57,7R ３歳上１勝クラス 芝1200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,7,202601020307,01262307,13:20,7R 芝1200 ３歳上１勝クラス 13:20,11,ペガサスノース,11,47,7R ３歳上１勝クラス 芝1200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,7,202601020307,01262307,13:20,7R 芝1200 ３歳上１勝クラス 13:20,12,ペイシャアーサー,16,40,7R ３歳上１勝クラス 芝1200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,7,202601020307,01262307,13:20,7R 芝1200 ３歳上１勝クラス 13:20,13,ナンナンプー,15,41,7R ３歳上１勝クラス 芝1200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,7,202601020307,01262307,13:20,7R 芝1200 ３歳上１勝クラス 13:20,14,マグネシアブリック,7,56,7R ３歳上１勝クラス 芝1200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,7,202601020307,01262307,13:20,7R 芝1200 ３歳上１勝クラス 13:20,15,ツルノマイハシ,1,68,7R ３歳上１勝クラス 芝1200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,7,202601020307,01262307,13:20,7R 芝1200 ３歳上１勝クラス 13:20,16,スプリングデイ,14,42,7R ３歳上１勝クラス 芝1200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,8,202601020308,01262308,13:50,8R ダ1700 ３歳上１勝クラス(無料開放レース) 13:50,1,エコロゼルダ,9,42,8R ３歳上１勝クラス ダ1700m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,8,202601020308,01262308,13:50,8R ダ1700 ３歳上１勝クラス(無料開放レース) 13:50,2,ガビーズメロディ,11,40,8R ３歳上１勝クラス ダ1700m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,8,202601020308,01262308,13:50,8R ダ1700 ３歳上１勝クラス(無料開放レース) 13:50,3,ロードアルディート,2,65,8R ３歳上１勝クラス ダ1700m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,8,202601020308,01262308,13:50,8R ダ1700 ３歳上１勝クラス(無料開放レース) 13:50,4,エタンセル,6,55,8R ３歳上１勝クラス ダ1700m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,8,202601020308,01262308,13:50,8R ダ1700 ３歳上１勝クラス(無料開放レース) 13:50,5,アチーヴァー,1,80,8R ３歳上１勝クラス ダ1700m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,8,202601020308,01262308,13:50,8R ダ1700 ３歳上１勝クラス(無料開放レース) 13:50,6,レッドフロイデ,4,63,8R ３歳上１勝クラス ダ1700m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,8,202601020308,01262308,13:50,8R ダ1700 ３歳上１勝クラス(無料開放レース) 13:50,7,グローリーバローズ,7,49,8R ３歳上１勝クラス ダ1700m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,8,202601020308,01262308,13:50,8R ダ1700 ３歳上１勝クラス(無料開放レース) 13:50,8,ピエナオルカ,3,64,8R ３歳上１勝クラス ダ1700m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,8,202601020308,01262308,13:50,8R ダ1700 ３歳上１勝クラス(無料開放レース) 13:50,9,スターオブロンドン,5,60,8R ３歳上１勝クラス ダ1700m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,8,202601020308,01262308,13:50,8R ダ1700 ３歳上１勝クラス(無料開放レース) 13:50,10,ルージュエピック,10,41,8R ３歳上１勝クラス ダ1700m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,8,202601020308,01262308,13:50,8R ダ1700 ３歳上１勝クラス(無料開放レース) 13:50,11,ノリノドラゴン,8,48,8R ３歳上１勝クラス ダ1700m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,9,202601020309,01262309,14:20,9R 芝1800 ３歳上１勝クラス 14:20,1,ミエノストロング,4,57,9R ３歳上１勝クラス 芝1800m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,9,202601020309,01262309,14:20,9R 芝1800 ３歳上１勝クラス 14:20,2,マイバラード,9,48,9R ３歳上１勝クラス 芝1800m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,9,202601020309,01262309,14:20,9R 芝1800 ３歳上１勝クラス 14:20,3,アイドクレース,1,79,9R ３歳上１勝クラス 芝1800m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,9,202601020309,01262309,14:20,9R 芝1800 ３歳上１勝クラス 14:20,4,ウインイルネージュ,12,40,9R ３歳上１勝クラス 芝1800m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,9,202601020309,01262309,14:20,9R 芝1800 ３歳上１勝クラス 14:20,5,カージオイド,6,54,9R ３歳上１勝クラス 芝1800m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,9,202601020309,01262309,14:20,9R 芝1800 ３歳上１勝クラス 14:20,6,ブランドブラン,2,70,9R ３歳上１勝クラス 芝1800m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,9,202601020309,01262309,14:20,9R 芝1800 ３歳上１勝クラス 14:20,7,グランセゾン,3,69,9R ３歳上１勝クラス 芝1800m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,9,202601020309,01262309,14:20,9R 芝1800 ３歳上１勝クラス 14:20,8,キタノサリスカ,5,56,9R ３歳上１勝クラス 芝1800m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,9,202601020309,01262309,14:20,9R 芝1800 ３歳上１勝クラス 14:20,9,カイシンパジェント,10,46,9R ３歳上１勝クラス 芝1800m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,9,202601020309,01262309,14:20,9R 芝1800 ３歳上１勝クラス 14:20,10,エオアリイ,7,53,9R ３歳上１勝クラス 芝1800m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,9,202601020309,01262309,14:20,9R 芝1800 ３歳上１勝クラス 14:20,11,エイトスターズ,11,41,9R ３歳上１勝クラス 芝1800m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,9,202601020309,01262309,14:20,9R 芝1800 ３歳上１勝クラス 14:20,12,コスモキャバリエ,8,52,9R ３歳上１勝クラス 芝1800m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,10,202601020310,01262310,14:50,10R 芝1200 すずらん賞 オープン 14:50,1,ルアシュエル,6,55,10R すずらん賞 芝1200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,10,202601020310,01262310,14:50,10R 芝1200 すずらん賞 オープン 14:50,2,ルベルグラン,10,48,10R すずらん賞 芝1200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,10,202601020310,01262310,14:50,10R 芝1200 すずらん賞 オープン 14:50,3,ワールドエンジェル,2,69,10R すずらん賞 芝1200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,10,202601020310,01262310,14:50,10R 芝1200 すずらん賞 オープン 14:50,4,スハッチェ,11,41,10R すずらん賞 芝1200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,10,202601020310,01262310,14:50,10R 芝1200 すずらん賞 オープン 14:50,5,ピンクゴールド,12,40,10R すずらん賞 芝1200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,10,202601020310,01262310,14:50,10R 芝1200 すずらん賞 オープン 14:50,6,トラデスカンティア,8,53,10R すずらん賞 芝1200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,10,202601020310,01262310,14:50,10R 芝1200 すずらん賞 オープン 14:50,7,ピクニックマーチ,5,56,10R すずらん賞 芝1200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,10,202601020310,01262310,14:50,10R 芝1200 すずらん賞 オープン 14:50,8,タイフーンナイン,3,58,10R すずらん賞 芝1200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,10,202601020310,01262310,14:50,10R 芝1200 すずらん賞 オープン 14:50,9,ムーンベリル,7,54,10R すずらん賞 芝1200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,10,202601020310,01262310,14:50,10R 芝1200 すずらん賞 オープン 14:50,10,ヌーンベルク,4,57,10R すずらん賞 芝1200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,10,202601020310,01262310,14:50,10R 芝1200 すずらん賞 オープン 14:50,11,ラビリンスティアラ,9,49,10R すずらん賞 芝1200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,10,202601020310,01262310,14:50,10R 芝1200 すずらん賞 オープン 14:50,12,ウインガラハッド,1,90,10R すずらん賞 芝1200m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,11,202601020311,01262311,15:25,11R 芝2000 札幌日刊スポーツ杯 2勝クラス WIN5 15:25,1,エボルヴィング,7,53,11R 札幌日刊スポーツ杯 芝2000m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,11,202601020311,01262311,15:25,11R 芝2000 札幌日刊スポーツ杯 2勝クラス WIN5 15:25,2,マイネルバーテクス,12,42,11R 札幌日刊スポーツ杯 芝2000m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,11,202601020311,01262311,15:25,11R 芝2000 札幌日刊スポーツ杯 2勝クラス WIN5 15:25,3,マイネルフォルツァ,6,54,11R 札幌日刊スポーツ杯 芝2000m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,11,202601020311,01262311,15:25,11R 芝2000 札幌日刊スポーツ杯 2勝クラス WIN5 15:25,4,ウィルサヴァイブ,4,56,11R 札幌日刊スポーツ杯 芝2000m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,11,202601020311,01262311,15:25,11R 芝2000 札幌日刊スポーツ杯 2勝クラス WIN5 15:25,5,ハニードレス,10,47,11R 札幌日刊スポーツ杯 芝2000m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,11,202601020311,01262311,15:25,11R 芝2000 札幌日刊スポーツ杯 2勝クラス WIN5 15:25,6,アリスメティーク,1,90,11R 札幌日刊スポーツ杯 芝2000m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,11,202601020311,01262311,15:25,11R 芝2000 札幌日刊スポーツ杯 2勝クラス WIN5 15:25,7,メイショウアイル,3,60,11R 札幌日刊スポーツ杯 芝2000m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,11,202601020311,01262311,15:25,11R 芝2000 札幌日刊スポーツ杯 2勝クラス WIN5 15:25,8,レジェンドシップ,5,55,11R 札幌日刊スポーツ杯 芝2000m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,11,202601020311,01262311,15:25,11R 芝2000 札幌日刊スポーツ杯 2勝クラス WIN5 15:25,9,ナグルファル,11,46,11R 札幌日刊スポーツ杯 芝2000m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,11,202601020311,01262311,15:25,11R 芝2000 札幌日刊スポーツ杯 2勝クラス WIN5 15:25,10,ドッビアーコ,14,40,11R 札幌日刊スポーツ杯 芝2000m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,11,202601020311,01262311,15:25,11R 芝2000 札幌日刊スポーツ杯 2勝クラス WIN5 15:25,11,フォルテフィオーレ,13,41,11R 札幌日刊スポーツ杯 芝2000m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,11,202601020311,01262311,15:25,11R 芝2000 札幌日刊スポーツ杯 2勝クラス WIN5 15:25,12,バルティカ,2,63,11R 札幌日刊スポーツ杯 芝2000m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,11,202601020311,01262311,15:25,11R 芝2000 札幌日刊スポーツ杯 2勝クラス WIN5 15:25,13,コリカンチャ,9,51,11R 札幌日刊スポーツ杯 芝2000m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,11,202601020311,01262311,15:25,11R 芝2000 札幌日刊スポーツ杯 2勝クラス WIN5 15:25,14,バースライト,8,52,11R 札幌日刊スポーツ杯 芝2000m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,12,202601020312,01262312,16:00,12R ダ1700 千歳特別 2勝クラス 16:00,1,エンプレスフレーム,8,50,12R 千歳特別 ダ1700m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,12,202601020312,01262312,16:00,12R ダ1700 千歳特別 2勝クラス 16:00,2,ルージュマローネ,10,46,12R 千歳特別 ダ1700m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,12,202601020312,01262312,16:00,12R ダ1700 千歳特別 2勝クラス 16:00,3,ディアウス,3,58,12R 千歳特別 ダ1700m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,12,202601020312,01262312,16:00,12R ダ1700 千歳特別 2勝クラス 16:00,4,アラナコア,6,54,12R 千歳特別 ダ1700m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,12,202601020312,01262312,16:00,12R ダ1700 千歳特別 2勝クラス 16:00,5,ホレーショ,4,57,12R 千歳特別 ダ1700m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,12,202601020312,01262312,16:00,12R ダ1700 千歳特別 2勝クラス 16:00,6,レディゴディヴァ,12,40,12R 千歳特別 ダ1700m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,12,202601020312,01262312,16:00,12R ダ1700 千歳特別 2勝クラス 16:00,7,リメンバーヒム,7,52,12R 千歳特別 ダ1700m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,12,202601020312,01262312,16:00,12R ダ1700 千歳特別 2勝クラス 16:00,8,ヤコブセン,11,41,12R 千歳特別 ダ1700m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,12,202601020312,01262312,16:00,12R ダ1700 千歳特別 2勝クラス 16:00,9,マーゴットサンズ,5,56,12R 千歳特別 ダ1700m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,12,202601020312,01262312,16:00,12R ダ1700 千歳特別 2勝クラス 16:00,10,オンザムービー,1,90,12R 千歳特別 ダ1700m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,12,202601020312,01262312,16:00,12R ダ1700 千歳特別 2勝クラス 16:00,11,タガノエルー,2,71,12R 千歳特別 ダ1700m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
2026-08-29,札幌,12,202601020312,01262312,16:00,12R ダ1700 千歳特別 2勝クラス 16:00,12,シャンハイナイト,9,48,12R 千歳特別 ダ1700m,https://goku-uma.nikkansports.com/chuo/compi_detail_v1.php?kaicode=12026010829000,PASS_LOGGED_IN_DOM
