日付,開催場,R,race_id,racekey,発走,番組表示,馬番,馬名,騎手,基準オッズ,人気,ラップ適性,ラップキャラ,SAV,信頼度,妙味度,展開順位,ST指数,仕上指数,合計値,合計値順位,出遅率,先行力,追走力,持久力,持続力,瞬発力,前3F順位,前3F差,前3F内外,勝負所順位,勝負所差,勝負所内外,G前順位,G前差,G前内外,斤量,騎手タイプ,騎手指数,騎手コメント,当該コース騎手総数,当該コース騎手勝率,当該コース騎手連対率,当該コース騎手複勝率,厩舎,最近放牧先,何走目,厩舎外厩総数,厩舎外厩勝率,厩舎外厩連対率,厩舎外厩複勝率,馬外厩総数,馬外厩勝率,馬外厩連対率,馬外厩複勝率,性,齢,前肢,後肢,蹄,重適性,特記1,特記2,特記3,父馬名,血統総数,血統勝率,血統連対率,血統複勝率,1週前追切,最終追切,調教指数,調教パターン,source_url,source_status
2026-08-29,新潟,2,202604030302,04263302,10:15,2R ダ1800 ３歳未勝利 10:15,15,カシマライフウ,大野拓弥,6.4,5,超低速底力,ピッタリ,73,Ｃ,Ａ,2,43,40,3,4,20%,45 (12),51 (9),54 (5),62 (2),62 (2),8,8,最内,7,4,内,2,1,大外,57,[先][追][瞬],41,"コース×,枠脚質○,直近○",58,7%,10%,17%,伊藤伸一,小野瀬ファーム,7,,,,,,,,,牡,3,短,短,小標ベ,○,腰甘い,加速遅い,,シュヴァルグラン,23,9%,17%,26%,,26(美坂),40,併用平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=04263302&jo=0&idpm=iFT66JycF8pFY,PASS
2026-08-29,新潟,3,202604030303,04263303,10:45,3R 芝1600 ２歳未勝利 10:45,1,マムダッドベル,谷原柚希,44.6,11,高速持続,,47,Ｄ,Ｄ,8,28,36,-12,8,0%,53 (4),50 (6),44 (10),46 (8),48 (7),5,11,内,4,9,内,8,11,内,51,,45,,,%,%,%,粕谷昌央,吉澤Ｓ－ＥＡＳＴ,2,43,2 %,5 %,9 %,,,,,牝,2,短,短,小標ベ,△,,,,ゴールドドリーム,3,0%,0%,0%,,46(美坂),36,坂路平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=04263303&jo=0&idpm=iFT66JycF8pFY,PASS
2026-08-29,新潟,3,202604030303,04263303,10:45,3R 芝1600 ２歳未勝利 10:45,2,ノルトハウゼン,三浦皇成,5.0,3,高速瞬発,カスリ,82,Ｂ,ＡＡ,1,40,38,2,1,100%,49 (7),52 (4),55 (3),58 (4),57 (2),7,14,中,6,11,中,1,0,大外,55,[続][瞬],52,"コース○,枠脚質○,直近▲",61,13%,21%,26%,菊沢隆徳,山元トレセン,1,177,10 %,20 %,28 %,1,0%,0%,0 %,牡,2,短,短,小標ベ,△,上が速×,腰甘い,,イスラボニータ,113,7%,14%,21%,55(南Ｗ),60(美坂),38,コース平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=04263303&jo=0&idpm=iFT66JycF8pFY,PASS
2026-08-29,新潟,3,202604030303,04263303,10:45,3R 芝1600 ２歳未勝利 10:45,3,ルクスマグナ,岩田康誠,15.4,7,中速瞬発,ピッタリ,41,Ｄ,Ｄ,10,26,32,-18,9,100%,49 (6),49 (7),51 (4),48 (7),47 (8),6,14,最内,7,11,内,10,13,外,55,[先][続][瞬],40,直近×,26,4%,19%,19%,高柳瑞樹,テンコーＴＣ,1,53,9 %,13 %,25 %,1,0%,0%,0 %,牡,2,短,短,細標起,○,腰甘い,,,モーリス,253,11%,20%,26%,48(南Ｗ),47(南Ｗ),32,併用平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=04263303&jo=0&idpm=iFT66JycF8pFY,PASS
2026-08-29,新潟,3,202604030303,04263303,10:45,3R 芝1600 ２歳未勝利 10:45,4,ビスクヴィート,内田博幸,28.8,10,中速瞬発,ピッタリ,42,Ｄ,Ｄ,9,21,37,-18,10,0%,53 (5),52 (5),47 (8),41 (9),40 (10),4,11,最内,5,10,最内,9,12,中,55,[追][続],41,,30,3%,7%,10%,中舘英二,阿見トレセン,2,41,15 %,22 %,27 %,,,,,牡,2,短,短,小標ベ,△,突っ張る,,,マインドユアビスケッツ,36,8%,14%,14%,46(美坂),61(美坂),37,坂路平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=04263303&jo=0&idpm=iFT66JycF8pFY,PASS
2026-08-29,新潟,3,202604030303,04263303,10:45,3R 芝1600 ２歳未勝利 10:45,5,アルアンダルス,石橋脩,28.1,9,高速瞬発,カスリ,68,Ｃ,Ｓ,5,36,35,-5,4,50%,56 (3),59 (3),50 (5),49 (6),49 (6),3,9,最内,3,6,最内,5,5,内,55,[先][追],45,コース×,60,2%,10%,20%,小野次郎,相川牧場,2,,,,,,,,,牝,2,短,普,細ベ,△,完歩小さ,脚捌き△,,ジャスタウェイ,102,3%,12%,21%,,48(南Ｗ),35,コース終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=04263303&jo=0&idpm=iFT66JycF8pFY,PASS
2026-08-29,新潟,3,202604030303,04263303,10:45,3R 芝1600 ２歳未勝利 10:45,6,ホウオウビリーヴ,戸崎圭太,6.7,4,中速瞬発,ピッタリ,79,Ｂ,Ａ,2,31,38,-7,6,100%,37 (10),46 (9),70 (1),63 (1),56 (3),11,19,内,10,15,内,2,1,外,55,[先][続][瞬],63,"馬主○,コース○,枠脚質○,直近×",61,18%,31%,43%,木村哲也,ノーザンＦ天栄,1,697,20 %,33 %,43 %,1,0%,0%,0 %,牡,2,短,短,小標ベ,△,,,,インディチャンプ,24,8%,25%,29%,57(南Ｗ),41(南Ｗ),38,併用終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=04263303&jo=0&idpm=iFT66JycF8pFY,PASS
2026-08-29,新潟,3,202604030303,04263303,10:45,3R 芝1600 ２歳未勝利 10:45,7,レーゲンシャウアー,柴田大知,26.4,8,中速瞬発,ピッタリ,32,Ｄ,Ｄ,11,18,25,-33,11,100%,58 (2),60 (2),49 (7),33 (11),29 (11),2,6,最内,2,4,最内,11,15,最内,55,[続][瞬],45,馬主○,25,0%,4%,16%,天間昭一,真歌トレーニングＰ,3,4,0 %,0 %,0 %,,,,,牝,2,短,短,小標,○,,,,ディーマジェスティ,37,0%,5%,8%,,31(美坂),25,坂路平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=04263303&jo=0&idpm=iFT66JycF8pFY,PASS
2026-08-29,新潟,3,202604030303,04263303,10:45,3R 芝1600 ２歳未勝利 10:45,8,アウアリイ,菊沢一樹,3.6,2,中速瞬発,ピッタリ,78,Ｂ,Ｃ,3,32,38,-6,5,0%,43 (9),47 (8),59 (2),59 (3),56 (4),8,15,内,8,12,最内,3,2,中,55,[続][瞬],50,"コース×,直近◎,誕(無)",59,5%,10%,17%,奥村武,山元トレセン,1,70,10 %,16 %,23 %,1,0%,0%,100 %,牡,2,短,短,中標起,○,Ｐ遅い○,腰甘い,,モーリス,253,11%,20%,26%,60(南Ｗ),54(南Ｗ),38,コース終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=04263303&jo=0&idpm=iFT66JycF8pFY,PASS
2026-08-29,新潟,3,202604030303,04263303,10:45,3R 芝1600 ２歳未勝利 10:45,9,パープルタウン,津村明秀,14.0,6,高速瞬発,カスリ,60,Ｄ,Ａ,7,29,38,-9,7,100%,45 (8),42 (10),49 (6),53 (5),55 (5),9,16,最内,9,15,最内,7,7,中,55,[続][瞬],59,"コース○,直近◎",62,6%,18%,35%,鈴木慎太郎,高橋ＴＣ,2,46,4 %,7 %,15 %,,,,,牝,2,短,短,細標ベ,△,腰甘い,,突っ張る,グレーターロンドン,44,11%,16%,23%,,53(南Ｗ),38,コース終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=04263303&jo=0&idpm=iFT66JycF8pFY,PASS
2026-08-29,新潟,3,202604030303,04263303,10:45,3R 芝1600 ２歳未勝利 10:45,10,サウンドシェリー,松山弘平,3.0,1,中速瞬発,ピッタリ,70,Ｄ,ＡＡ,4,32,46,2,2,0%,36 (11),27 (11),47 (9),62 (2),67 (1),10,19,最内,11,20,最内,4,4,大外,55,[先][続][瞬],70,"枠脚質○,直近▲",19,11%,21%,37%,鈴木孝志,名張ホースランドＰ,2,1,0 %,0 %,0 %,,,,,牝,2,普,普,小標,○,,,,シルバーステート,154,7%,18%,29%,,64(栗坂),46,坂路平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=04263303&jo=0&idpm=iFT66JycF8pFY,PASS
2026-08-29,新潟,3,202604030303,04263303,10:45,3R 芝1600 ２歳未勝利 10:45,11,キムケンシーサー,今村聖奈,7.1,5,超高速スタミナ,,68,Ｃ,Ｄ,6,35,38,-3,3,50%,71 (1),65 (1),29 (11),38 (10),46 (9),1,0,最内,1,0,最内,6,5,最内,53,[先][追][瞬],41,,27,15%,19%,22%,前川恭子,三重ホースＴＣ,1,48,8 %,13 %,17 %,1,0%,0%,100 %,牡,2,普,普,中標,○,滞競馬○,他馬気に,,グレーターロンドン,44,11%,16%,23%,43(ＣＷ),50(栗Ｐ),38,コース平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=04263303&jo=0&idpm=iFT66JycF8pFY,PASS
2026-08-29,新潟,4,202604030304,04263304,11:15,4R 芝1400 ２歳新馬 11:15,1,ポケットブック,小崎綾也,78.9,12,,,40,Ｄ,Ｄ,13,23,25,-26,18,,41 (9),43 (10),54 (4),47 (14),42 (9),9,11,最内,9,14,最内,13,25,最内,55,[久][続][瞬],52,,15,0%,7%,7%,池上昌和,ＫＳトレーニングＣ,1,144,5 %,13 %,20 %,,,,,牡,2,,,,,,,,ステルヴィオ,6,17%,17%,17%,32(南Ｗ),57(南Ｗ),25,併用終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=04263304&jo=0&idpm=iFT66JycF8pFY,PASS
2026-08-29,新潟,4,202604030304,04263304,11:15,4R 芝1400 ２歳新馬 11:15,2,ジェイエルキール,江田照男,32.9,9,,,52,Ｄ,Ｄ,10,25,33,-16,14,,41 (18),43 (12),54 (5),47 (4),42 (10),10,11,内,10,14,内,10,21,中,55,[続][瞬],43,,21,0%,5%,5%,菊川正達,テンコーＴＣ,1,25,0 %,4 %,8 %,,,,,牝,2,,,,,,,,ノーブルミッション,10,0%,0%,10%,50(南Ｗ),43(南Ｗ),33,コース終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=04263304&jo=0&idpm=iFT66JycF8pFY,PASS
2026-08-29,新潟,4,202604030304,04263304,11:15,4R 芝1400 ２歳新馬 11:15,3,クラウンロムパイア,木幡育也,99.2,16,,,41,Ｄ,Ｄ,12,23,36,-15,12,,41 (17),43 (17),54 (13),47 (5),42 (11),14,13,中,12,15,外,12,25,外,55,[先][追],41,,8,0%,0%,0%,松永康利,菅井牧場,1,1,0 %,0 %,0 %,,,,,牡,2,,,,,,,,レッドファルクス,35,3%,3%,9%,52(南Ｗ),46(南Ｗ),36,併用終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=04263304&jo=0&idpm=iFT66JycF8pFY,PASS
2026-08-29,新潟,4,202604030304,04263304,11:15,4R 芝1400 ２歳新馬 11:15,4,エクラドリオン,Ｃ．ルメール,2.1,1,,,136,ＡＡ,Ｂ,1,50,38,14,1,,66 (1),71 (1),57 (3),73 (1),71 (1),1,0,内,1,0,内,1,0,内,55,[先][追][続][瞬],77,,24,25%,54%,58%,中舘英二,ノーザンＦ天栄,1,210,10 %,20 %,30 %,,,,,牡,2,,,,,,,,リオンディーズ,136,5%,10%,17%,63(南Ｗ),51(南Ｗ),38,併用終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=04263304&jo=0&idpm=iFT66JycF8pFY,PASS
2026-08-29,新潟,4,202604030304,04263304,11:15,4R 芝1400 ２歳新馬 11:15,5,ショウナンバッカス,岩田康誠,19.8,7,,,44,Ｄ,Ｄ,16,23,36,-15,11,,41 (10),43 (14),54 (6),47 (6),42 (18),17,15,中,15,17,外,16,26,大外,55,[先][続][瞬],45,直近×,21,0%,5%,19%,栗田徹,ＫＳトレーニングＣ,1,6,0 %,17 %,17 %,,,,,牡,2,,,,,,,,スワーヴリチャード,65,9%,15%,25%,52(南Ｗ),49(美坂),36,併用平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=04263304&jo=0&idpm=iFT66JycF8pFY,PASS
2026-08-29,新潟,4,202604030304,04263304,11:15,4R 芝1400 ２歳新馬 11:15,6,ヨツバ,杉原誠人,109.5,18,,,40,Ｄ,Ｄ,14,23,34,-17,16,,41 (11),43 (18),54 (7),47 (7),42 (17),13,13,内,11,15,中,14,25,中,55,[追][瞬],52,,44,5%,11%,16%,本間忍,茨城県,1,,,,,,,,,牡,2,,,,,,,,フォーウィールドライブ,14,0%,21%,29%,44(南Ｗ),35(南Ｗ),34,併用平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=04263304&jo=0&idpm=iFT66JycF8pFY,PASS
2026-08-29,新潟,4,202604030304,04263304,11:15,4R 芝1400 ２歳新馬 11:15,7,タワーウマザンマイ,原優介,40.6,11,,,53,Ｄ,Ｄ,8,30,36,-8,8,,58 (8),49 (8),32 (18),40 (18),55 (8),8,5,最内,8,9,最内,8,21,内,55,[追][久][続],46,"調教師○,直近○",42,2%,5%,17%,青木孝文,鉾田ファーム,1,,,,,,,,,牡,2,,,,,,,,タワーオブロンドン,19,5%,21%,37%,58(南Ｗ),51(南Ｗ),36,併用平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=04263304&jo=0&idpm=iFT66JycF8pFY,PASS
2026-08-29,新潟,4,202604030304,04263304,11:15,4R 芝1400 ２歳新馬 11:15,8,チョトツモウシン,菅原隆一,108.7,17,,,41,Ｄ,Ｄ,18,23,35,-16,15,,41 (12),43 (16),54 (8),47 (8),42 (12),12,13,最内,18,19,最内,18,28,大外,55,,50,,3,0%,0%,0%,小手川準,鳴田牧場,1,24,0 %,8 %,13 %,,,,,牡,2,,,,,,,,インティ,,,,,50(南Ｗ),45(南Ｗ),35,併用中重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=04263304&jo=0&idpm=iFT66JycF8pFY,PASS
2026-08-29,新潟,4,202604030304,04263304,11:15,4R 芝1400 ２歳新馬 11:15,9,ニシノムホウモノ,Ｍ．ミシェル,28.3,8,,,52,Ｄ,Ｄ,9,23,36,-15,9,,41 (13),43 (11),54 (9),47 (9),42 (13),18,17,最内,17,18,中,9,21,外,55,,57,,,%,%,%,村田一誠,西山牧場阿見分場,1,52,6 %,6 %,10 %,,,,,牡,2,,,,,,,,ビッグアーサー,52,4%,10%,15%,57(美坂),57(南Ｗ),36,併用終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=04263304&jo=0&idpm=iFT66JycF8pFY,PASS
2026-08-29,新潟,4,202604030304,04263304,11:15,4R 芝1400 ２歳新馬 11:15,10,レッドアバンドーネ,津村明秀,12.1,5,,,72,Ｃ,Ｓ,4,37,37,0,6,,60 (6),53 (6),35 (15),44 (15),58 (7),4,2,内,4,6,内,4,15,内,55,[続][瞬],63,直近◎,48,15%,25%,42%,上原佑紀,山元トレセン,1,77,12 %,22 %,47 %,,,,,牡,2,,,,,,,,ミンザール,,,,,52(南Ｗ),53(南Ｗ),37,併用終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=04263304&jo=0&idpm=iFT66JycF8pFY,PASS
2026-08-29,新潟,4,202604030304,04263304,11:15,4R 芝1400 ２歳新馬 11:15,11,アヴァンデセール,佐藤翔馬,85.4,15,,,44,Ｄ,Ｄ,11,23,36,-15,10,,41 (14),43 (9),54 (10),47 (10),42 (14),16,15,内,14,17,最内,11,24,大外,52,,43,,11,9%,9%,9%,田中剛,ＫＳトレーニングＣ,1,63,0 %,3 %,6 %,,,,,牝,2,,,,,,,,タワーオブロンドン,19,5%,21%,37%,60(美坂),47(美坂),36,坂路平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=04263304&jo=0&idpm=iFT66JycF8pFY,PASS
2026-08-29,新潟,4,202604030304,04263304,11:15,4R 芝1400 ２歳新馬 11:15,12,セレスティナ,今村聖奈,5.3,2,,,63,Ｃ,Ｄ,7,36,42,4,4,,60 (4),53 (5),35 (17),44 (16),58 (4),5,3,最内,5,7,最内,7,18,最内,53,[先][追][瞬],46,,34,3%,6%,9%,高柳瑞樹,テンコーＴＣ,1,53,9 %,13 %,25 %,,,,,牝,2,,,,,,,,コントレイル,30,3%,17%,27%,60(南Ｗ),60(美坂),42,併用平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=04263304&jo=0&idpm=iFT66JycF8pFY,PASS
2026-08-29,新潟,4,202604030304,04263304,11:15,4R 芝1400 ２歳新馬 11:15,13,イントリー,武藤雅,9.0,4,,,95,ＡＡ,Ｓ,2,41,41,8,2,,62 (3),69 (2),63 (2),71 (3),63 (3),2,1,最内,2,1,最内,2,9,最内,55,[久][続][瞬],43,,34,0%,3%,6%,尾形和幸,吉澤Ｓ－ＥＡＳＴ,1,19,0 %,5 %,21 %,,,,,牝,2,,,,,,,,フィエールマン,43,7%,21%,26%,63(南Ｗ),56(南Ｗ),41,併用終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=04263304&jo=0&idpm=iFT66JycF8pFY,PASS
2026-08-29,新潟,4,202604030304,04263304,11:15,4R 芝1400 ２歳新馬 11:15,14,イデアモッコス,野中悠太郎,83.9,13,,,40,Ｄ,Ｄ,15,23,36,-15,13,,41 (15),43 (13),54 (11),47 (11),42 (15),11,11,中,13,16,内,15,25,内,55,[先][続][瞬],41,,19,0%,5%,16%,的場均,小野瀬ファーム,1,9,0 %,0 %,0 %,,,,,牡,2,,,,,,,,ビッグアーサー,52,4%,10%,15%,60(南Ｗ),52(南Ｗ),36,コース平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=04263304&jo=0&idpm=iFT66JycF8pFY,PASS
2026-08-29,新潟,4,202604030304,04263304,11:15,4R 芝1400 ２歳新馬 11:15,15,コメットサン,松山弘平,5.8,3,,,82,Ｂ,Ｓ,3,42,38,6,3,,62 (2),69 (3),63 (1),71 (2),63 (2),3,1,中,3,1,中,3,12,中,55,[先][続][瞬],67,"馬主○,直近▲",8,0%,0%,13%,西園翔太,宇治田原優駿Ｓ,1,144,10 %,25 %,31 %,,,,,牝,2,,,,,,,,ビッグアーサー,52,4%,10%,15%,56(ＣＷ),54(栗坂),38,併用平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=04263304&jo=0&idpm=iFT66JycF8pFY,PASS
2026-08-29,新潟,4,202604030304,04263304,11:15,4R 芝1400 ２歳新馬 11:15,16,ホワイトホール,嶋田純次,39.3,10,,,65,Ｃ,Ｓ,6,33,36,-5,7,,59 (7),53 (4),38 (14),47 (13),58 (5),7,4,内,6,7,中,6,17,中,55,[先][追],48,,25,0%,8%,12%,清水英克,ミルファーム,1,4,0 %,0 %,0 %,,,,,牝,2,,,,,,,,ロジャーバローズ,36,0%,8%,19%,57(南Ｗ),52(南Ｗ),36,併用平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=04263304&jo=0&idpm=iFT66JycF8pFY,PASS
2026-08-29,新潟,4,202604030304,04263304,11:15,4R 芝1400 ２歳新馬 11:15,17,モチロンコクラ,小林凌大,83.9,14,,,41,Ｄ,Ｄ,17,23,29,-22,17,,41 (16),43 (15),54 (12),47 (12),42 (16),15,15,最内,16,18,内,17,27,外,55,[久],42,,10,0%,10%,10%,伊藤伸一,井ノ岡ＴＣ,1,5,0 %,0 %,0 %,,,,,牝,2,,,,,,,,ホークビル,12,8%,8%,8%,44(南Ｗ),38(南Ｗ),29,コース終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=04263304&jo=0&idpm=iFT66JycF8pFY,PASS
2026-08-29,新潟,4,202604030304,04263304,11:15,4R 芝1400 ２歳新馬 11:15,18,ショウナンワンパク,丸山元気,14.0,6,,,70,Ｃ,Ｓ,5,38,37,1,5,,60 (5),53 (7),35 (16),44 (17),58 (6),6,3,中,7,7,外,5,16,外,55,[先][続][瞬],45,直近×,32,3%,13%,25%,古賀大生,ＫＳトレーニングＣ,1,,,,,,,,,牡,2,,,,,,,,カラヴァッジオ,4,25%,25%,25%,53(南Ｗ),53(美坂),37,併用平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=04263304&jo=0&idpm=iFT66JycF8pFY,PASS
2026-08-29,新潟,5,202604030305,04263305,11:45,5R 芝2200 ３歳未勝利 11:45,1,ローレルエース,江田照男,40.4,10,低速バランス,,50,Ｄ,Ｄ,12,36,41,-11,12,0%,37 (17),61 (2),74 (1),56 (4),39 (16),17,15,最内,10,9,最内,12,13,内,57,[続][瞬],45,枠脚質○,12,0%,0%,0%,松永康利,沼田ファーム,2,113,5 %,11 %,12 %,,,,,牡,3,短,短,細標ベ,△,腰甘い,,,ヤマカツエース,,,,,49(美坂),51(美坂),41,坂路平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=04263305&jo=0&idpm=iFT66JycF8pFY,PASS
2026-08-29,新潟,5,202604030305,04263305,11:45,5R 芝2200 ３歳未勝利 11:45,2,イクオクコウネン,Ｃ．ルメール,5.0,3,中速バランス,カスリ,97,ＡＡ,Ｓ,1,49,44,5,1,33%,63 (3),63 (1),49 (9),53 (10),55 (7),3,3,最内,2,0,内,1,0,内,57,[先][追][続][瞬],80,枠脚質×,8,63%,75%,100%,斉藤崇史,吉澤Ｓ－ＷＥＳＴ,1,28,7 %,7 %,21 %,,,,,セ,3,普,普,中標,○,追頭上る,,,スワーヴリチャード,2,50%,50%,50%,57(ＣＷ),54(ＣＷ),44,併用終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=04263305&jo=0&idpm=iFT66JycF8pFY,PASS
2026-08-29,新潟,5,202604030305,04263305,11:45,5R 芝2200 ３歳未勝利 11:45,3,レイランディ,川須栄彦,64.0,11,中速バランス,カスリ,68,Ｃ,Ｓ,5,45,43,0,7,0%,55 (5),54 (8),49 (11),50 (11),51 (13),6,7,中,6,7,中,5,8,外,57,[続][瞬],44,枠脚質○,1,0%,0%,0%,古賀慎明,山元トレセン,2,55,9 %,13 %,24 %,2,0%,0%,0 %,牡,3,短,短,小標ベ,△,腰甘い,,,ジャスタウェイ,19,0%,0%,5%,,48(美坂),43,坂路平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=04263305&jo=0&idpm=iFT66JycF8pFY,PASS
2026-08-29,新潟,5,202604030305,04263305,11:45,5R 芝2200 ３歳未勝利 11:45,4,ブリックアブラック,佐藤翔馬,64.5,12,中速バランス,カスリ,54,Ｄ,Ｄ,11,42,42,-4,10,0%,29 (18),51 (12),73 (2),68 (1),57 (3),18,20,最内,16,15,内,11,12,外,54,,45,,,%,%,%,高木登,松風馬事センター,7,2,0 %,0 %,0 %,,,,,牡,3,普,普,中標ベ,△,渋馬場○,腰甘い,減量効○,ブリックスアンドモルタル,16,6%,13%,13%,,52(美坂),42,坂路平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=04263305&jo=0&idpm=iFT66JycF8pFY,PASS
2026-08-29,新潟,5,202604030305,04263305,11:45,5R 芝2200 ３歳未勝利 11:45,5,ピクシーゲイル,木幡育也,191.0,17,中速スタミナ,,42,Ｄ,Ｄ,14,31,43,-14,14,33%,39 (16),30 (17),42 (14),47 (13),53 (11),14,13,最内,17,16,最内,14,15,中,57,[先][追],40,,6,0%,0%,0%,松永康利,高橋ＴＣ,2,28,0 %,0 %,7 %,2,0%,0%,0 %,牡,3,短,短,小ベ,△,腰甘い,砂被る×,,ダノンスマッシュ,1,0%,0%,0%,,,43,,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=04263305&jo=0&idpm=iFT66JycF8pFY,PASS
2026-08-29,新潟,5,202604030305,04263305,11:45,5R 芝2200 ３歳未勝利 11:45,6,サヴマ,菊沢一樹,12.4,6,中速バランス,カスリ,66,Ｃ,ＡＡ,7,46,44,2,5,50%,55 (6),55 (5),50 (8),53 (9),55 (8),4,6,内,4,6,内,7,8,内,57,[続][瞬],54,"枠脚質×,直近◎,誕(無)",28,4%,4%,14%,辻哲英,エスティＦ小見川,4,,,,,,,,,牡,3,短,短,小ベ,△,上が速×,内枠○,完歩小さ,キセキ,2,0%,0%,100%,,27(美坂),44,坂路平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=04263305&jo=0&idpm=iFT66JycF8pFY,PASS
2026-08-29,新潟,5,202604030305,04263305,11:45,5R 芝2200 ３歳未勝利 11:45,7,ヤマメホープ,戸崎圭太,2.7,1,中速バランス,カスリ,70,Ｄ,Ａ,3,47,44,3,2,14%,68 (1),59 (4),39 (17),46 (14),53 (10),1,0,最内,1,0,最内,3,7,最内,57,[先][続][瞬],52,"枠脚質×,直近×",19,21%,37%,42%,久保田貴士,松風馬事センター,8,,,,,,,,,牡,3,短,短,細標ベ,△,完歩小さ,荒馬場○,上が速×,コントレイル,2,0%,50%,50%,49(南Ｗ),55(南Ｗ),44,コース終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=04263305&jo=0&idpm=iFT66JycF8pFY,PASS
2026-08-29,新潟,5,202604030305,04263305,11:45,5R 芝2200 ３歳未勝利 11:45,8,ピグマリオン,嶋田純次,110.8,14,超低速スタミナ,,33,Ｄ,Ｄ,16,26,26,-36,18,0%,47 (12),37 (16),41 (16),25 (18),22 (18),12,11,中,15,14,最内,16,18,最内,57,[先][追],53,枠脚質○,9,0%,0%,0%,室井潔,ミルファーム千葉,1,7,29 %,29 %,43 %,3,0%,0%,0 %,牡,3,短,短,小標ベ,△,腰甘い,,,アメリカンペイトリオット,5,0%,0%,0%,40(南Ｗ),46(南Ｗ),26,コース平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=04263305&jo=0&idpm=iFT66JycF8pFY,PASS
2026-08-29,新潟,5,202604030305,04263305,11:45,5R 芝2200 ３歳未勝利 11:45,9,ゾネブルーム,丸山元気,4.4,2,中速持続,ピッタリ,75,Ｂ,Ｃ,2,46,45,3,3,20%,63 (2),59 (3),45 (13),49 (12),52 (12),2,2,内,3,1,中,2,6,中,57,[先][続][瞬],42,"枠脚質○,直近×",19,0%,5%,21%,矢嶋大樹,ノーザンＦ天栄,2,15,0 %,0 %,13 %,1,0%,0%,0 %,牡,3,短,短,小標ベ,△,腰甘い,上が速×,,ヴァンゴッホ,2,0%,50%,100%,,39(南Ｗ),45,コース平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=04263305&jo=0&idpm=iFT66JycF8pFY,PASS
