日付,開催場,R,race_id,racekey,発走,番組表示,馬番,馬名,枠,印,性齢,斤量,騎手,最高指数,5走平均,距離指数,コース指数,3走,2走,前走,単勝オッズ,人気,source_url,source_status
2026-08-29,札幌,7,202601020307,01262307,13:20,7R 芝1200 ３歳上１勝クラス 13:20,12,ペイシャアーサー,6,--,牡4,55,▲遠藤汰月,77,75*,89,76,72,76,73,180.1,16,https://race.netkeiba.com/race/speed.html?race_id=202601020307,PASS
2026-08-29,札幌,7,202601020307,01262307,13:20,7R 芝1200 ３歳上１勝クラス 13:20,13,ナンナンプー,7,--,牝4,56,石川倭,95,74*,95,79,78,79,54,124.2,15,https://race.netkeiba.com/race/speed.html?race_id=202601020307,PASS
2026-08-29,札幌,7,202601020307,01262307,13:20,7R 芝1200 ３歳上１勝クラス 13:20,14,マグネシアブリック,7,--,セ4,58,北村友一,97,82,97,未,77,97,72,9.1,5,https://race.netkeiba.com/race/speed.html?race_id=202601020307,PASS
2026-08-29,札幌,7,202601020307,01262307,13:20,7R 芝1200 ３歳上１勝クラス 13:20,15,ツルノマイハシ,8,--,牝3,54,武豊,92,80,92,未,71,92,90,4.8,2,https://race.netkeiba.com/race/speed.html?race_id=202601020307,PASS
2026-08-29,札幌,7,202601020307,01262307,13:20,7R 芝1200 ３歳上１勝クラス 13:20,16,スプリングデイ,8,--,牝5,56,黛弘人,92,80*,94,94,92,80,81,105.7,13,https://race.netkeiba.com/race/speed.html?race_id=202601020307,PASS
2026-08-29,札幌,8,202601020308,01262308,13:50,8R ダ1700 ３歳上１勝クラス(無料開放レース) 13:50,1,エコロゼルダ,1,--,牝3,53,斎藤新,-,-,未,未,73,78,68,70.2,9,https://race.netkeiba.com/race/speed.html?race_id=202601020308,PASS
2026-08-29,札幌,8,202601020308,01262308,13:50,8R ダ1700 ３歳上１勝クラス(無料開放レース) 13:50,2,ガビーズメロディ,2,--,牡3,55,原田和真,64,54,64,51,59,59,51,209.1,11,https://race.netkeiba.com/race/speed.html?race_id=202601020308,PASS
2026-08-29,札幌,8,202601020308,01262308,13:50,8R ダ1700 ３歳上１勝クラス(無料開放レース) 13:50,3,ロードアルディート,3,--,牡4,58,横山和生,92,83,84,84,92,80,84,5.8,3,https://race.netkeiba.com/race/speed.html?race_id=202601020308,PASS
2026-08-29,札幌,8,202601020308,01262308,13:50,8R ダ1700 ３歳上１勝クラス(無料開放レース) 13:50,4,エタンセル,4,--,牡3,52,▲小林美駒,77,72,77,77,73,73,77,10.3,6,https://race.netkeiba.com/race/speed.html?race_id=202601020308,PASS
2026-08-29,札幌,8,202601020308,01262308,13:50,8R ダ1700 ３歳上１勝クラス(無料開放レース) 13:50,5,アチーヴァー,5,--,牡3,55,丹内祐次,87,73*,87,未,73,77,87,3.8,2,https://race.netkeiba.com/race/speed.html?race_id=202601020308,PASS
2026-08-29,札幌,8,202601020308,01262308,13:50,8R ダ1700 ３歳上１勝クラス(無料開放レース) 13:50,6,レッドフロイデ,6,--,牡3,51,★河原田菜々,84,76,82,未,84,71,82,6.8,4,https://race.netkeiba.com/race/speed.html?race_id=202601020308,PASS
2026-08-29,札幌,8,202601020308,01262308,13:50,8R ダ1700 ３歳上１勝クラス(無料開放レース) 13:50,7,グローリーバローズ,6,--,セ3,55,鮫島克駿,-,-,未,未,77,79,70,40.6,7,https://race.netkeiba.com/race/speed.html?race_id=202601020308,PASS
2026-08-29,札幌,8,202601020308,01262308,13:50,8R ダ1700 ３歳上１勝クラス(無料開放レース) 13:50,8,ピエナオルカ,7,--,牡3,55,古川吉洋,121,86,121,82,121,82,72,2.8,1,https://race.netkeiba.com/race/speed.html?race_id=202601020308,PASS
2026-08-29,札幌,8,202601020308,01262308,13:50,8R ダ1700 ３歳上１勝クラス(無料開放レース) 13:50,9,スターオブロンドン,7,--,牡3,55,小沢大仁,92,78,未,未,78,92,87,7.3,5,https://race.netkeiba.com/race/speed.html?race_id=202601020308,PASS
2026-08-29,札幌,8,202601020308,01262308,13:50,8R ダ1700 ３歳上１勝クラス(無料開放レース) 13:50,10,ルージュエピック,8,--,牝3,53,松本大輝,71,63,65,65,65,55,65,125.6,10,https://race.netkeiba.com/race/speed.html?race_id=202601020308,PASS
2026-08-29,札幌,8,202601020308,01262308,13:50,8R ダ1700 ３歳上１勝クラス(無料開放レース) 13:50,11,ノリノドラゴン,8,--,牡3,55,吉田隼人,78,72,78,67,78,68,67,57,8,https://race.netkeiba.com/race/speed.html?race_id=202601020308,PASS
2026-08-29,札幌,9,202601020309,01262309,14:20,9R 芝1800 ３歳上１勝クラス 14:20,1,ミエノストロング,1,--,牡3,55,横山和生,77,75,72,未,77,72,72,14.1,4,https://race.netkeiba.com/race/speed.html?race_id=202601020309,PASS
2026-08-29,札幌,9,202601020309,01262309,14:20,9R 芝1800 ３歳上１勝クラス 14:20,2,マイバラード,2,--,牡6,55,▲遠藤汰月,90,83,90,90,84,82,88,70.4,10,https://race.netkeiba.com/race/speed.html?race_id=202601020309,PASS
2026-08-29,札幌,9,202601020309,01262309,14:20,9R 芝1800 ３歳上１勝クラス 14:20,3,アイドクレース,3,--,牝3,53,横山武史,93,87,93,93,90,81,93,2,1,https://race.netkeiba.com/race/speed.html?race_id=202601020309,PASS
2026-08-29,札幌,9,202601020309,01262309,14:20,9R 芝1800 ３歳上１勝クラス 14:20,4,ウインイルネージュ,4,--,牝4,56,黛弘人,90,64,73,未,67,52,57,155,12,https://race.netkeiba.com/race/speed.html?race_id=202601020309,PASS
2026-08-29,札幌,9,202601020309,01262309,14:20,9R 芝1800 ３歳上１勝クラス 14:20,5,カージオイド,5,--,牡4,57,☆長浜鴻緒,87,87*,未,87,73,78,87,17.4,6,https://race.netkeiba.com/race/speed.html?race_id=202601020309,PASS
2026-08-29,札幌,9,202601020309,01262309,14:20,9R 芝1800 ３歳上１勝クラス 14:20,6,ブランドブラン,5,--,牡3,55,鮫島克駿,87,81*,87,86,70,87,86,9.8,3,https://race.netkeiba.com/race/speed.html?race_id=202601020309,PASS
2026-08-29,札幌,9,202601020309,01262309,14:20,9R 芝1800 ３歳上１勝クラス 14:20,7,グランセゾン,6,--,牝4,56,武豊,93,79,88,87,77,88,73,3,2,https://race.netkeiba.com/race/speed.html?race_id=202601020309,PASS
2026-08-29,札幌,9,202601020309,01262309,14:20,9R 芝1800 ３歳上１勝クラス 14:20,8,キタノサリスカ,6,--,牝3,50,▲和田陽希,91,82*,73,91,77,73,91,32.8,8,https://race.netkeiba.com/race/speed.html?race_id=202601020309,PASS
2026-08-29,札幌,9,202601020309,01262309,14:20,9R 芝1800 ３歳上１勝クラス 14:20,9,カイシンパジェント,7,--,牝3,53,桑村真明,83,83*,未,83,48,27,83,98.3,11,https://race.netkeiba.com/race/speed.html?race_id=202601020309,PASS
2026-08-29,札幌,9,202601020309,01262309,14:20,9R 芝1800 ３歳上１勝クラス 14:20,10,エオアリイ,7,--,牡4,58,丹内祐次,80,76,77,80,78,79,80,21.7,7,https://race.netkeiba.com/race/speed.html?race_id=202601020309,PASS
2026-08-29,札幌,9,202601020309,01262309,14:20,9R 芝1800 ３歳上１勝クラス 14:20,11,エイトスターズ,8,--,牝6,56,吉田隼人,94,87*,94,93,90,80,82,42.4,9,https://race.netkeiba.com/race/speed.html?race_id=202601020309,PASS
2026-08-29,札幌,9,202601020309,01262309,14:20,9R 芝1800 ３歳上１勝クラス 14:20,12,コスモキャバリエ,8,--,牡4,58,石川倭,96,85,96,未,85,96,75,17.3,5,https://race.netkeiba.com/race/speed.html?race_id=202601020309,PASS
2026-08-29,札幌,10,202601020310,01262310,14:50,10R 芝1200 すずらん賞 オープン 14:50,1,ルアシュエル,1,--◎◯▲△☆&#10003消,牡2,55,落合玄太,-,-,未,未,37,34,37,19.9,7,https://race.netkeiba.com/race/speed.html?race_id=202601020310,PASS
2026-08-29,札幌,10,202601020310,01262310,14:50,10R 芝1200 すずらん賞 オープン 14:50,2,ルベルグラン,2,--◎◯▲△☆&#10003消,牝2,55,桑村真明,-,-,未,未,-,40,17,35.8,9,https://race.netkeiba.com/race/speed.html?race_id=202601020310,PASS
2026-08-29,札幌,10,202601020310,01262310,14:50,10R 芝1200 すずらん賞 オープン 14:50,3,ワールドエンジェル,3,--◎◯▲△☆&#10003消,牝2,55,横山和生,67,67*,67,未,-,-,67,5.4,3,https://race.netkeiba.com/race/speed.html?race_id=202601020310,PASS
2026-08-29,札幌,10,202601020310,01262310,14:50,10R 芝1200 すずらん賞 オープン 14:50,4,スハッチェ,4,--◎◯▲△☆&#10003消,牝2,55,宮内勇樹,-,-,未,未,-,38,31,65.8,11,https://race.netkeiba.com/race/speed.html?race_id=202601020310,PASS
2026-08-29,札幌,10,202601020310,01262310,14:50,10R 芝1200 すずらん賞 オープン 14:50,5,ピンクゴールド,5,--◎◯▲△☆&#10003消,牝2,55,小野楓馬,-,-,未,未,35,19,43,87.2,12,https://race.netkeiba.com/race/speed.html?race_id=202601020310,PASS
2026-08-29,札幌,10,202601020310,01262310,14:50,10R 芝1200 すずらん賞 オープン 14:50,6,トラデスカンティア,5,--◎◯▲△☆&#10003消,牝2,55,服部茂史,-,-,未,未,2,14,39,46.5,10,https://race.netkeiba.com/race/speed.html?race_id=202601020310,PASS
2026-08-29,札幌,10,202601020310,01262310,14:50,10R 芝1200 すずらん賞 オープン 14:50,7,ピクニックマーチ,6,--◎◯▲△☆&#10003消,牝2,55,木幡初也,63,63*,63,未,-,-,63,9.7,6,https://race.netkeiba.com/race/speed.html?race_id=202601020310,PASS
2026-08-29,札幌,10,202601020310,01262310,14:50,10R 芝1200 すずらん賞 オープン 14:50,8,タイフーンナイン,6,--◎◯▲△☆&#10003消,牝2,55,斎藤新,69,63*,69,69,69,52,69,3.7,1,https://race.netkeiba.com/race/speed.html?race_id=202601020310,PASS
2026-08-29,札幌,10,202601020310,01262310,14:50,10R 芝1200 すずらん賞 オープン 14:50,9,ムーンベリル,7,--◎◯▲△☆&#10003消,牝2,55,北村友一,-,-,未,未,-,65,58,8.1,5,https://race.netkeiba.com/race/speed.html?race_id=202601020310,PASS
2026-08-29,札幌,10,202601020310,01262310,14:50,10R 芝1200 すずらん賞 オープン 14:50,10,ヌーンベルク,7,--◎◯▲△☆&#10003消,牝2,55,横山武史,80,73*,80,69,69,80,69,4.5,2,https://race.netkeiba.com/race/speed.html?race_id=202601020310,PASS
2026-08-29,札幌,10,202601020310,01262310,14:50,10R 芝1200 すずらん賞 オープン 14:50,11,ラビリンスティアラ,8,--◎◯▲△☆&#10003消,牝2,55,石川倭,-,-,未,未,35,46,43,22.3,8,https://race.netkeiba.com/race/speed.html?race_id=202601020310,PASS
2026-08-29,札幌,10,202601020310,01262310,14:50,10R 芝1200 すずらん賞 オープン 14:50,12,ウインガラハッド,8,--◎◯▲△☆&#10003消,牡2,55,丹内祐次,74,74*,74,未,-,-,74,5.7,4,https://race.netkeiba.com/race/speed.html?race_id=202601020310,PASS
2026-08-29,札幌,11,202601020311,01262311,15:25,11R 芝2000 札幌日刊スポーツ杯 2勝クラス WIN5 15:25,1,エボルヴィング,1,--,牡5,58,小沢大仁,88,83,88,83,88,86,83,18.5,7,https://race.netkeiba.com/race/speed.html?race_id=202601020311,PASS
2026-08-29,札幌,11,202601020311,01262311,15:25,11R 芝2000 札幌日刊スポーツ杯 2勝クラス WIN5 15:25,2,マイネルバーテクス,2,--,牡5,58,丹内祐次,96,82,86,86,74,94,96,33.3,12,https://race.netkeiba.com/race/speed.html?race_id=202601020311,PASS
2026-08-29,札幌,11,202601020311,01262311,15:25,11R 芝2000 札幌日刊スポーツ杯 2勝クラス WIN5 15:25,3,マイネルフォルツァ,3,--,牡6,58,横山武史,93,87,77,92,76,87,92,23.6,9,https://race.netkeiba.com/race/speed.html?race_id=202601020311,PASS
2026-08-29,札幌,11,202601020311,01262311,15:25,11R 芝2000 札幌日刊スポーツ杯 2勝クラス WIN5 15:25,4,ウィルサヴァイブ,3,--,牝4,56,横山典弘,103,83,103,87,84,76,87,10.7,5,https://race.netkeiba.com/race/speed.html?race_id=202601020311,PASS
2026-08-29,札幌,11,202601020311,01262311,15:25,11R 芝2000 札幌日刊スポーツ杯 2勝クラス WIN5 15:25,5,ハニードレス,4,--,牝4,56,古川吉洋,89,83,79,91,89,75,80,30.6,11,https://race.netkeiba.com/race/speed.html?race_id=202601020311,PASS
2026-08-29,札幌,11,202601020311,01262311,15:25,11R 芝2000 札幌日刊スポーツ杯 2勝クラス WIN5 15:25,6,アリスメティーク,4,--,牝4,56,横山和生,104,85,104,81,72,91,104,2.6,1,https://race.netkeiba.com/race/speed.html?race_id=202601020311,PASS
2026-08-29,札幌,11,202601020311,01262311,15:25,11R 芝2000 札幌日刊スポーツ杯 2勝クラス WIN5 15:25,7,メイショウアイル,5,--,牡4,58,武豊,108,96,97,82,108,97,82,5.3,2,https://race.netkeiba.com/race/speed.html?race_id=202601020311,PASS
2026-08-29,札幌,11,202601020311,01262311,15:25,11R 芝2000 札幌日刊スポーツ杯 2勝クラス WIN5 15:25,8,レジェンドシップ,5,--,セ6,58,浜中俊,102,89,88,83,102,97,83,6.8,3,https://race.netkeiba.com/race/speed.html?race_id=202601020311,PASS
2026-08-29,札幌,11,202601020311,01262311,15:25,11R 芝2000 札幌日刊スポーツ杯 2勝クラス WIN5 15:25,9,ナグルファル,6,--,セ4,58,落合玄太,87,80*,90,70,87,85,84,59.8,13,https://race.netkeiba.com/race/speed.html?race_id=202601020311,PASS
2026-08-29,札幌,11,202601020311,01262311,15:25,11R 芝2000 札幌日刊スポーツ杯 2勝クラス WIN5 15:25,10,ドッビアーコ,6,--,セ5,58,和田陽希,87,82*,78,87,78,80,87,121.2,14,https://race.netkeiba.com/race/speed.html?race_id=202601020311,PASS
2026-08-29,札幌,11,202601020311,01262311,15:25,11R 芝2000 札幌日刊スポーツ杯 2勝クラス WIN5 15:25,11,フォルテフィオーレ,7,--,牡5,58,鮫島克駿,97,80,95,91,91,83,72,29.5,10,https://race.netkeiba.com/race/speed.html?race_id=202601020311,PASS
2026-08-29,札幌,11,202601020311,01262311,15:25,11R 芝2000 札幌日刊スポーツ杯 2勝クラス WIN5 15:25,12,バルティカ,7,--,牡4,58,北村友一,93,75,93,86,85,80,86,13.1,6,https://race.netkeiba.com/race/speed.html?race_id=202601020311,PASS
2026-08-29,札幌,11,202601020311,01262311,15:25,11R 芝2000 札幌日刊スポーツ杯 2勝クラス WIN5 15:25,13,コリカンチャ,8,--,セ4,58,斎藤新,101,87,101,未,92,80,101,21.3,8,https://race.netkeiba.com/race/speed.html?race_id=202601020311,PASS
2026-08-29,札幌,11,202601020311,01262311,15:25,11R 芝2000 札幌日刊スポーツ杯 2勝クラス WIN5 15:25,14,バースライト,8,--,牡4,58,吉田隼人,90,86*,85,80,90,87,80,9.8,4,https://race.netkeiba.com/race/speed.html?race_id=202601020311,PASS
2026-08-29,札幌,12,202601020312,01262312,16:00,12R ダ1700 千歳特別 2勝クラス 16:00,1,エンプレスフレーム,1,--,牝4,56,原田和真,84,71,90,90,82,83,74,78.1,9,https://race.netkeiba.com/race/speed.html?race_id=202601020312,PASS
2026-08-29,札幌,12,202601020312,01262312,16:00,12R ダ1700 千歳特別 2勝クラス 16:00,2,ルージュマローネ,2,--,牝4,56,鮫島克駿,90,70,90,73,67,83,42,68.4,8,https://race.netkeiba.com/race/speed.html?race_id=202601020312,PASS
2026-08-29,札幌,12,202601020312,01262312,16:00,12R ダ1700 千歳特別 2勝クラス 16:00,3,ディアウス,3,--,牡4,58,横山武史,103,89,103,87,78,99,84,6.7,3,https://race.netkeiba.com/race/speed.html?race_id=202601020312,PASS
2026-08-29,札幌,12,202601020312,01262312,16:00,12R ダ1700 千歳特別 2勝クラス 16:00,4,アラナコア,4,--,牡5,58,吉田隼人,109,97*,109,未,93,100,86,9.1,5,https://race.netkeiba.com/race/speed.html?race_id=202601020312,PASS
2026-08-29,札幌,12,202601020312,01262312,16:00,12R ダ1700 千歳特別 2勝クラス 16:00,5,ホレーショ,5,--,牡5,58,丹内祐次,101,91,85,未,85,87,90,14,6,https://race.netkeiba.com/race/speed.html?race_id=202601020312,PASS
2026-08-29,札幌,12,202601020312,01262312,16:00,12R ダ1700 千歳特別 2勝クラス 16:00,6,レディゴディヴァ,5,--,牝4,56,石川倭,91,71,91,83,54,76,68,281.6,12,https://race.netkeiba.com/race/speed.html?race_id=202601020312,PASS
2026-08-29,札幌,12,202601020312,01262312,16:00,12R ダ1700 千歳特別 2勝クラス 16:00,7,リメンバーヒム,6,--,牡4,58,小沢大仁,95,86,86,86,82,86,83,44.3,7,https://race.netkeiba.com/race/speed.html?race_id=202601020312,PASS
2026-08-29,札幌,12,202601020312,01262312,16:00,12R ダ1700 千歳特別 2勝クラス 16:00,8,ヤコブセン,6,--,牡4,58,横山琉人,86,86*,86,未,88,85,86,188.7,11,https://race.netkeiba.com/race/speed.html?race_id=202601020312,PASS
2026-08-29,札幌,12,202601020312,01262312,16:00,12R ダ1700 千歳特別 2勝クラス 16:00,9,マーゴットサンズ,7,--,牝3,53,武豊,95,87,95,95,92,95,83,7.6,4,https://race.netkeiba.com/race/speed.html?race_id=202601020312,PASS
2026-08-29,札幌,12,202601020312,01262312,16:00,12R ダ1700 千歳特別 2勝クラス 16:00,10,オンザムービー,7,--,牡3,55,横山和生,103,102*,103,103,76,100,103,2.3,1,https://race.netkeiba.com/race/speed.html?race_id=202601020312,PASS
2026-08-29,札幌,12,202601020312,01262312,16:00,12R ダ1700 千歳特別 2勝クラス 16:00,11,タガノエルー,8,--,牡3,55,古川吉洋,114,95,105,87,87,105,87,3.5,2,https://race.netkeiba.com/race/speed.html?race_id=202601020312,PASS
2026-08-29,札幌,12,202601020312,01262312,16:00,12R ダ1700 千歳特別 2勝クラス 16:00,12,シャンハイナイト,8,--,牝4,56,河原田菜々,86,72,未,未,61,86,63,159.7,10,https://race.netkeiba.com/race/speed.html?race_id=202601020312,PASS
